 >TARCYLCAP  cylinder with end-caps: Length= 97.3000 Diameter= 17.6000
     27008 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -49.00000  -0.50000  -0.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
  19949  64   6   5 1 1 1
  19950  65   6   5 1 1 1
  19951  66   6   5 1 1 1
  19952  67   6   5 1 1 1
  19953  68   6   5 1 1 1
  19954  69   6   5 1 1 1
  19955  70   6   5 1 1 1
  19956  71   6   5 1 1 1
  19957  72   6   5 1 1 1
  19958  73   6   5 1 1 1
  19959  74   6   5 1 1 1
  19960  75   6   5 1 1 1
  19961  76   6   5 1 1 1
  19962  77   6   5 1 1 1
  19963  78   6   5 1 1 1
  19964  79   6   5 1 1 1
  19965  80   6   5 1 1 1
  19966  81   6   5 1 1 1
  19967  82   6   5 1 1 1
  19968  83   6   5 1 1 1
  19969  84   6   5 1 1 1
  19970  85   6   5 1 1 1
  19971  86   6   5 1 1 1
  19972  87   6   5 1 1 1
  19973  88   6   5 1 1 1
  19974  89   6   5 1 1 1
  19975  90   6   5 1 1 1
  19976  91   6   5 1 1 1
  19977  92   6   5 1 1 1
  19978  93   6   5 1 1 1
  19979  94   6   5 1 1 1
  19980  95   6   5 1 1 1
  19981  96   6   5 1 1 1
  19982  97   6   5 1 1 1
  19983   1   7   5 1 1 1
  19984   2   7   5 1 1 1
  19985   3   7   5 1 1 1
  19986   4   7   5 1 1 1
  19987   5   7   5 1 1 1
  19988   6   7   5 1 1 1
  19989   7   7   5 1 1 1
  19990   8   7   5 1 1 1
  19991   9   7   5 1 1 1
  19992  10   7   5 1 1 1
  19993  11   7   5 1 1 1
  19994  12   7   5 1 1 1
  19995  13   7   5 1 1 1
  19996  14   7   5 1 1 1
  19997  15   7   5 1 1 1
  19998  16   7   5 1 1 1
  19999  17   7   5 1 1 1
  20000  18   7   5 1 1 1
  20001  19   7   5 1 1 1
  20002  20   7   5 1 1 1
  20003  21   7   5 1 1 1
  20004  22   7   5 1 1 1
  20005  23   7   5 1 1 1
  20006  24   7   5 1 1 1
  20007  25   7   5 1 1 1
  20008  26   7   5 1 1 1
  20009  27   7   5 1 1 1
  20010  28   7   5 1 1 1
  20011  29   7   5 1 1 1
  20012  30   7   5 1 1 1
  20013  31   7   5 1 1 1
  20014  32   7   5 1 1 1
  20015  33   7   5 1 1 1
  20016  34   7   5 1 1 1
  20017  35   7   5 1 1 1
  20018  36   7   5 1 1 1
  20019  37   7   5 1 1 1
  20020  38   7   5 1 1 1
  20021  39   7   5 1 1 1
  20022  40   7   5 1 1 1
  20023  41   7   5 1 1 1
  20024  42   7   5 1 1 1
  20025  43   7   5 1 1 1
  20026  44   7   5 1 1 1
  20027  45   7   5 1 1 1
  20028  46   7   5 1 1 1
  20029  47   7   5 1 1 1
  20030  48   7   5 1 1 1
  20031  49   7   5 1 1 1
  20032  50   7   5 1 1 1
  20033  51   7   5 1 1 1
  20034  52   7   5 1 1 1
  20035  53   7   5 1 1 1
  20036  54   7   5 1 1 1
  20037  55   7   5 1 1 1
  20038  56   7   5 1 1 1
  20039  57   7   5 1 1 1
  20040  58   7   5 1 1 1
  20041  59   7   5 1 1 1
  20042  60   7   5 1 1 1
  20043  61   7   5 1 1 1
  20044  62   7   5 1 1 1
  20045  63   7   5 1 1 1
  20046  64   7   5 1 1 1
  20047  65   7   5 1 1 1
  20048  66   7   5 1 1 1
  20049  67   7   5 1 1 1
  20050  68   7   5 1 1 1
  20051  69   7   5 1 1 1
  20052  70   7   5 1 1 1
  20053  71   7   5 1 1 1
  20054  72   7   5 1 1 1
  20055  73   7   5 1 1 1
  20056  74   7   5 1 1 1
  20057  75   7   5 1 1 1
  20058  76   7   5 1 1 1
  20059  77   7   5 1 1 1
  20060  78   7   5 1 1 1
  20061  79   7   5 1 1 1
  20062  80   7   5 1 1 1
  20063  81   7   5 1 1 1
  20064  82   7   5 1 1 1
  20065  83   7   5 1 1 1
  20066  84   7   5 1 1 1
  20067  85   7   5 1 1 1
  20068  86   7   5 1 1 1
  20069  87   7   5 1 1 1
  20070  88   7   5 1 1 1
  20071  89   7   5 1 1 1
  20072  90   7   5 1 1 1
  20073  91   7   5 1 1 1
  20074  92   7   5 1 1 1
  20075  93   7   5 1 1 1
  20076  94   7   5 1 1 1
  20077  95   7   5 1 1 1
  20078  96   7   5 1 1 1
  20079  97   7   5 1 1 1
  20080   1   8   5 1 1 1
  20081   2   8   5 1 1 1
  20082   3   8   5 1 1 1
  20083   4   8   5 1 1 1
  20084   5   8   5 1 1 1
  20085   6   8   5 1 1 1
  20086   7   8   5 1 1 1
  20087   8   8   5 1 1 1
  20088   9   8   5 1 1 1
  20089  10   8   5 1 1 1
  20090  11   8   5 1 1 1
  20091  12   8   5 1 1 1
  20092  13   8   5 1 1 1
  20093  14   8   5 1 1 1
  20094  15   8   5 1 1 1
  20095  16   8   5 1 1 1
  20096  17   8   5 1 1 1
  20097  18   8   5 1 1 1
  20098  19   8   5 1 1 1
  20099  20   8   5 1 1 1
  20100  21   8   5 1 1 1
  20101  22   8   5 1 1 1
  20102  23   8   5 1 1 1
  20103  24   8   5 1 1 1
  20104  25   8   5 1 1 1
  20105  26   8   5 1 1 1
  20106  27   8   5 1 1 1
  20107  28   8   5 1 1 1
  20108  29   8   5 1 1 1
  20109  30   8   5 1 1 1
  20110  31   8   5 1 1 1
  20111  32   8   5 1 1 1
  20112  33   8   5 1 1 1
  20113  34   8   5 1 1 1
  20114  35   8   5 1 1 1
  20115  36   8   5 1 1 1
  20116  37   8   5 1 1 1
  20117  38   8   5 1 1 1
  20118  39   8   5 1 1 1
  20119  40   8   5 1 1 1
  20120  41   8   5 1 1 1
  20121  42   8   5 1 1 1
  20122  43   8   5 1 1 1
  20123  44   8   5 1 1 1
  20124  45   8   5 1 1 1
  20125  46   8   5 1 1 1
  20126  47   8   5 1 1 1
  20127  48   8   5 1 1 1
  20128  49   8   5 1 1 1
  20129  50   8   5 1 1 1
  20130  51   8   5 1 1 1
  20131  52   8   5 1 1 1
  20132  53   8   5 1 1 1
  20133  54   8   5 1 1 1
  20134  55   8   5 1 1 1
  20135  56   8   5 1 1 1
  20136  57   8   5 1 1 1
  20137  58   8   5 1 1 1
  20138  59   8   5 1 1 1
  20139  60   8   5 1 1 1
  20140  61   8   5 1 1 1
  20141  62   8   5 1 1 1
  20142  63   8   5 1 1 1
  20143  64   8   5 1 1 1
  20144  65   8   5 1 1 1
  20145  66   8   5 1 1 1
  20146  67   8   5 1 1 1
  20147  68   8   5 1 1 1
  20148  69   8   5 1 1 1
  20149  70   8   5 1 1 1
  20150  71   8   5 1 1 1
  20151  72   8   5 1 1 1
  20152  73   8   5 1 1 1
  20153  74   8   5 1 1 1
  20154  75   8   5 1 1 1
  20155  76   8   5 1 1 1
  20156  77   8   5 1 1 1
  20157  78   8   5 1 1 1
  20158  79   8   5 1 1 1
  20159  80   8   5 1 1 1
  20160  81   8   5 1 1 1
  20161  82   8   5 1 1 1
  20162  83   8   5 1 1 1
  20163  84   8   5 1 1 1
  20164  85   8   5 1 1 1
  20165  86   8   5 1 1 1
  20166  87   8   5 1 1 1
  20167  88   8   5 1 1 1
  20168  89   8   5 1 1 1
  20169  90   8   5 1 1 1
  20170  91   8   5 1 1 1
  20171  92   8   5 1 1 1
  20172  93   8   5 1 1 1
  20173  94   8   5 1 1 1
  20174  95   8   5 1 1 1
  20175  96   8   5 1 1 1
  20176  97   8   5 1 1 1
  20177   1  -6   6 1 1 1
  20178   2  -6   6 1 1 1
  20179   3  -6   6 1 1 1
  20180   4  -6   6 1 1 1
  20181   5  -6   6 1 1 1
  20182   6  -6   6 1 1 1
  20183   7  -6   6 1 1 1
  20184   8  -6   6 1 1 1
  20185   9  -6   6 1 1 1
  20186  10  -6   6 1 1 1
  20187  11  -6   6 1 1 1
  20188  12  -6   6 1 1 1
  20189  13  -6   6 1 1 1
  20190  14  -6   6 1 1 1
  20191  15  -6   6 1 1 1
  20192  16  -6   6 1 1 1
  20193  17  -6   6 1 1 1
  20194  18  -6   6 1 1 1
  20195  19  -6   6 1 1 1
  20196  20  -6   6 1 1 1
  20197  21  -6   6 1 1 1
  20198  22  -6   6 1 1 1
  20199  23  -6   6 1 1 1
  20200  24  -6   6 1 1 1
  20201  25  -6   6 1 1 1
  20202  26  -6   6 1 1 1
  20203  27  -6   6 1 1 1
  20204  28  -6   6 1 1 1
  20205  29  -6   6 1 1 1
  20206  30  -6   6 1 1 1
  20207  31  -6   6 1 1 1
  20208  32  -6   6 1 1 1
  20209  33  -6   6 1 1 1
  20210  34  -6   6 1 1 1
  20211  35  -6   6 1 1 1
  20212  36  -6   6 1 1 1
  20213  37  -6   6 1 1 1
  20214  38  -6   6 1 1 1
  20215  39  -6   6 1 1 1
  20216  40  -6   6 1 1 1
  20217  41  -6   6 1 1 1
  20218  42  -6   6 1 1 1
  20219  43  -6   6 1 1 1
  20220  44  -6   6 1 1 1
  20221  45  -6   6 1 1 1
  20222  46  -6   6 1 1 1
  20223  47  -6   6 1 1 1
  20224  48  -6   6 1 1 1
  20225  49  -6   6 1 1 1
  20226  50  -6   6 1 1 1
  20227  51  -6   6 1 1 1
  20228  52  -6   6 1 1 1
  20229  53  -6   6 1 1 1
  20230  54  -6   6 1 1 1
  20231  55  -6   6 1 1 1
  20232  56  -6   6 1 1 1
  20233  57  -6   6 1 1 1
  20234  58  -6   6 1 1 1
  20235  59  -6   6 1 1 1
  20236  60  -6   6 1 1 1
  20237  61  -6   6 1 1 1
  20238  62  -6   6 1 1 1
  20239  63  -6   6 1 1 1
  20240  64  -6   6 1 1 1
  20241  65  -6   6 1 1 1
  20242  66  -6   6 1 1 1
  20243  67  -6   6 1 1 1
  20244  68  -6   6 1 1 1
  20245  69  -6   6 1 1 1
  20246  70  -6   6 1 1 1
  20247  71  -6   6 1 1 1
  20248  72  -6   6 1 1 1
  20249  73  -6   6 1 1 1
  20250  74  -6   6 1 1 1
  20251  75  -6   6 1 1 1
  20252  76  -6   6 1 1 1
  20253  77  -6   6 1 1 1
  20254  78  -6   6 1 1 1
  20255  79  -6   6 1 1 1
  20256  80  -6   6 1 1 1
  20257  81  -6   6 1 1 1
  20258  82  -6   6 1 1 1
  20259  83  -6   6 1 1 1
  20260  84  -6   6 1 1 1
  20261  85  -6   6 1 1 1
  20262  86  -6   6 1 1 1
  20263  87  -6   6 1 1 1
  20264  88  -6   6 1 1 1
  20265  89  -6   6 1 1 1
  20266  90  -6   6 1 1 1
  20267  91  -6   6 1 1 1
  20268  92  -6   6 1 1 1
  20269  93  -6   6 1 1 1
  20270  94  -6   6 1 1 1
  20271  95  -6   6 1 1 1
  20272  96  -6   6 1 1 1
  20273  97  -6   6 1 1 1
  20274   1  -5   6 1 1 1
  20275   2  -5   6 1 1 1
  20276   3  -5   6 1 1 1
  20277   4  -5   6 1 1 1
  20278   5  -5   6 1 1 1
  20279   6  -5   6 1 1 1
  20280   7  -5   6 1 1 1
  20281   8  -5   6 1 1 1
  20282   9  -5   6 1 1 1
  20283  10  -5   6 1 1 1
  20284  11  -5   6 1 1 1
  20285  12  -5   6 1 1 1
  20286  13  -5   6 1 1 1
  20287  14  -5   6 1 1 1
  20288  15  -5   6 1 1 1
  20289  16  -5   6 1 1 1
  20290  17  -5   6 1 1 1
  20291  18  -5   6 1 1 1
  20292  19  -5   6 1 1 1
  20293  20  -5   6 1 1 1
  20294  21  -5   6 1 1 1
  20295  22  -5   6 1 1 1
  20296  23  -5   6 1 1 1
  20297  24  -5   6 1 1 1
  20298  25  -5   6 1 1 1
  20299  26  -5   6 1 1 1
  20300  27  -5   6 1 1 1
  20301  28  -5   6 1 1 1
  20302  29  -5   6 1 1 1
  20303  30  -5   6 1 1 1
  20304  31  -5   6 1 1 1
  20305  32  -5   6 1 1 1
  20306  33  -5   6 1 1 1
  20307  34  -5   6 1 1 1
  20308  35  -5   6 1 1 1
  20309  36  -5   6 1 1 1
  20310  37  -5   6 1 1 1
  20311  38  -5   6 1 1 1
  20312  39  -5   6 1 1 1
  20313  40  -5   6 1 1 1
  20314  41  -5   6 1 1 1
  20315  42  -5   6 1 1 1
  20316  43  -5   6 1 1 1
  20317  44  -5   6 1 1 1
  20318  45  -5   6 1 1 1
  20319  46  -5   6 1 1 1
  20320  47  -5   6 1 1 1
  20321  48  -5   6 1 1 1
  20322  49  -5   6 1 1 1
  20323  50  -5   6 1 1 1
  20324  51  -5   6 1 1 1
  20325  52  -5   6 1 1 1
  20326  53  -5   6 1 1 1
  20327  54  -5   6 1 1 1
  20328  55  -5   6 1 1 1
  20329  56  -5   6 1 1 1
  20330  57  -5   6 1 1 1
  20331  58  -5   6 1 1 1
  20332  59  -5   6 1 1 1
  20333  60  -5   6 1 1 1
  20334  61  -5   6 1 1 1
  20335  62  -5   6 1 1 1
  20336  63  -5   6 1 1 1
  20337  64  -5   6 1 1 1
  20338  65  -5   6 1 1 1
  20339  66  -5   6 1 1 1
  20340  67  -5   6 1 1 1
  20341  68  -5   6 1 1 1
  20342  69  -5   6 1 1 1
  20343  70  -5   6 1 1 1
  20344  71  -5   6 1 1 1
  20345  72  -5   6 1 1 1
  20346  73  -5   6 1 1 1
  20347  74  -5   6 1 1 1
  20348  75  -5   6 1 1 1
  20349  76  -5   6 1 1 1
  20350  77  -5   6 1 1 1
  20351  78  -5   6 1 1 1
  20352  79  -5   6 1 1 1
  20353  80  -5   6 1 1 1
  20354  81  -5   6 1 1 1
  20355  82  -5   6 1 1 1
  20356  83  -5   6 1 1 1
  20357  84  -5   6 1 1 1
  20358  85  -5   6 1 1 1
  20359  86  -5   6 1 1 1
  20360  87  -5   6 1 1 1
  20361  88  -5   6 1 1 1
  20362  89  -5   6 1 1 1
  20363  90  -5   6 1 1 1
  20364  91  -5   6 1 1 1
  20365  92  -5   6 1 1 1
  20366  93  -5   6 1 1 1
  20367  94  -5   6 1 1 1
  20368  95  -5   6 1 1 1
  20369  96  -5   6 1 1 1
  20370  97  -5   6 1 1 1
  20371   1  -4   6 1 1 1
  20372   2  -4   6 1 1 1
  20373   3  -4   6 1 1 1
  20374   4  -4   6 1 1 1
  20375   5  -4   6 1 1 1
  20376   6  -4   6 1 1 1
  20377   7  -4   6 1 1 1
  20378   8  -4   6 1 1 1
  20379   9  -4   6 1 1 1
  20380  10  -4   6 1 1 1
  20381  11  -4   6 1 1 1
  20382  12  -4   6 1 1 1
  20383  13  -4   6 1 1 1
  20384  14  -4   6 1 1 1
  20385  15  -4   6 1 1 1
  20386  16  -4   6 1 1 1
  20387  17  -4   6 1 1 1
  20388  18  -4   6 1 1 1
  20389  19  -4   6 1 1 1
  20390  20  -4   6 1 1 1
  20391  21  -4   6 1 1 1
  20392  22  -4   6 1 1 1
  20393  23  -4   6 1 1 1
  20394  24  -4   6 1 1 1
  20395  25  -4   6 1 1 1
  20396  26  -4   6 1 1 1
  20397  27  -4   6 1 1 1
  20398  28  -4   6 1 1 1
  20399  29  -4   6 1 1 1
  20400  30  -4   6 1 1 1
  20401  31  -4   6 1 1 1
  20402  32  -4   6 1 1 1
  20403  33  -4   6 1 1 1
  20404  34  -4   6 1 1 1
  20405  35  -4   6 1 1 1
  20406  36  -4   6 1 1 1
  20407  37  -4   6 1 1 1
  20408  38  -4   6 1 1 1
  20409  39  -4   6 1 1 1
  20410  40  -4   6 1 1 1
  20411  41  -4   6 1 1 1
  20412  42  -4   6 1 1 1
  20413  43  -4   6 1 1 1
  20414  44  -4   6 1 1 1
  20415  45  -4   6 1 1 1
  20416  46  -4   6 1 1 1
  20417  47  -4   6 1 1 1
  20418  48  -4   6 1 1 1
  20419  49  -4   6 1 1 1
  20420  50  -4   6 1 1 1
  20421  51  -4   6 1 1 1
  20422  52  -4   6 1 1 1
  20423  53  -4   6 1 1 1
  20424  54  -4   6 1 1 1
  20425  55  -4   6 1 1 1
  20426  56  -4   6 1 1 1
  20427  57  -4   6 1 1 1
  20428  58  -4   6 1 1 1
  20429  59  -4   6 1 1 1
  20430  60  -4   6 1 1 1
  20431  61  -4   6 1 1 1
  20432  62  -4   6 1 1 1
  20433  63  -4   6 1 1 1
  20434  64  -4   6 1 1 1
  20435  65  -4   6 1 1 1
  20436  66  -4   6 1 1 1
  20437  67  -4   6 1 1 1
  20438  68  -4   6 1 1 1
  20439  69  -4   6 1 1 1
  20440  70  -4   6 1 1 1
  20441  71  -4   6 1 1 1
  20442  72  -4   6 1 1 1
  20443  73  -4   6 1 1 1
  20444  74  -4   6 1 1 1
  20445  75  -4   6 1 1 1
  20446  76  -4   6 1 1 1
  20447  77  -4   6 1 1 1
  20448  78  -4   6 1 1 1
  20449  79  -4   6 1 1 1
  20450  80  -4   6 1 1 1
  20451  81  -4   6 1 1 1
  20452  82  -4   6 1 1 1
  20453  83  -4   6 1 1 1
  20454  84  -4   6 1 1 1
  20455  85  -4   6 1 1 1
  20456  86  -4   6 1 1 1
  20457  87  -4   6 1 1 1
  20458  88  -4   6 1 1 1
  20459  89  -4   6 1 1 1
  20460  90  -4   6 1 1 1
  20461  91  -4   6 1 1 1
  20462  92  -4   6 1 1 1
  20463  93  -4   6 1 1 1
  20464  94  -4   6 1 1 1
  20465  95  -4   6 1 1 1
  20466  96  -4   6 1 1 1
  20467  97  -4   6 1 1 1
  20468   1  -3   6 1 1 1
  20469   2  -3   6 1 1 1
  20470   3  -3   6 1 1 1
  20471   4  -3   6 1 1 1
  20472   5  -3   6 1 1 1
  20473   6  -3   6 1 1 1
  20474   7  -3   6 1 1 1
  20475   8  -3   6 1 1 1
  20476   9  -3   6 1 1 1
  20477  10  -3   6 1 1 1
  20478  11  -3   6 1 1 1
  20479  12  -3   6 1 1 1
  20480  13  -3   6 1 1 1
  20481  14  -3   6 1 1 1
  20482  15  -3   6 1 1 1
  20483  16  -3   6 1 1 1
  20484  17  -3   6 1 1 1
  20485  18  -3   6 1 1 1
  20486  19  -3   6 1 1 1
  20487  20  -3   6 1 1 1
  20488  21  -3   6 1 1 1
  20489  22  -3   6 1 1 1
  20490  23  -3   6 1 1 1
  20491  24  -3   6 1 1 1
  20492  25  -3   6 1 1 1
  20493  26  -3   6 1 1 1
  20494  27  -3   6 1 1 1
  20495  28  -3   6 1 1 1
  20496  29  -3   6 1 1 1
  20497  30  -3   6 1 1 1
  20498  31  -3   6 1 1 1
  20499  32  -3   6 1 1 1
  20500  33  -3   6 1 1 1
  20501  34  -3   6 1 1 1
  20502  35  -3   6 1 1 1
  20503  36  -3   6 1 1 1
  20504  37  -3   6 1 1 1
  20505  38  -3   6 1 1 1
  20506  39  -3   6 1 1 1
  20507  40  -3   6 1 1 1
  20508  41  -3   6 1 1 1
  20509  42  -3   6 1 1 1
  20510  43  -3   6 1 1 1
  20511  44  -3   6 1 1 1
  20512  45  -3   6 1 1 1
  20513  46  -3   6 1 1 1
  20514  47  -3   6 1 1 1
  20515  48  -3   6 1 1 1
  20516  49  -3   6 1 1 1
  20517  50  -3   6 1 1 1
  20518  51  -3   6 1 1 1
  20519  52  -3   6 1 1 1
  20520  53  -3   6 1 1 1
  20521  54  -3   6 1 1 1
  20522  55  -3   6 1 1 1
  20523  56  -3   6 1 1 1
  20524  57  -3   6 1 1 1
  20525  58  -3   6 1 1 1
  20526  59  -3   6 1 1 1
  20527  60  -3   6 1 1 1
  20528  61  -3   6 1 1 1
  20529  62  -3   6 1 1 1
  20530  63  -3   6 1 1 1
  20531  64  -3   6 1 1 1
  20532  65  -3   6 1 1 1
  20533  66  -3   6 1 1 1
  20534  67  -3   6 1 1 1
  20535  68  -3   6 1 1 1
  20536  69  -3   6 1 1 1
  20537  70  -3   6 1 1 1
  20538  71  -3   6 1 1 1
  20539  72  -3   6 1 1 1
  20540  73  -3   6 1 1 1
  20541  74  -3   6 1 1 1
  20542  75  -3   6 1 1 1
  20543  76  -3   6 1 1 1
  20544  77  -3   6 1 1 1
  20545  78  -3   6 1 1 1
  20546  79  -3   6 1 1 1
  20547  80  -3   6 1 1 1
  20548  81  -3   6 1 1 1
  20549  82  -3   6 1 1 1
  20550  83  -3   6 1 1 1
  20551  84  -3   6 1 1 1
  20552  85  -3   6 1 1 1
  20553  86  -3   6 1 1 1
  20554  87  -3   6 1 1 1
  20555  88  -3   6 1 1 1
  20556  89  -3   6 1 1 1
  20557  90  -3   6 1 1 1
  20558  91  -3   6 1 1 1
  20559  92  -3   6 1 1 1
  20560  93  -3   6 1 1 1
  20561  94  -3   6 1 1 1
  20562  95  -3   6 1 1 1
  20563  96  -3   6 1 1 1
  20564  97  -3   6 1 1 1
  20565   1  -2   6 1 1 1
  20566   2  -2   6 1 1 1
  20567   3  -2   6 1 1 1
  20568   4  -2   6 1 1 1
  20569   5  -2   6 1 1 1
  20570   6  -2   6 1 1 1
  20571   7  -2   6 1 1 1
  20572   8  -2   6 1 1 1
  20573   9  -2   6 1 1 1
  20574  10  -2   6 1 1 1
  20575  11  -2   6 1 1 1
  20576  12  -2   6 1 1 1
  20577  13  -2   6 1 1 1
  20578  14  -2   6 1 1 1
  20579  15  -2   6 1 1 1
  20580  16  -2   6 1 1 1
  20581  17  -2   6 1 1 1
  20582  18  -2   6 1 1 1
  20583  19  -2   6 1 1 1
  20584  20  -2   6 1 1 1
  20585  21  -2   6 1 1 1
  20586  22  -2   6 1 1 1
  20587  23  -2   6 1 1 1
  20588  24  -2   6 1 1 1
  20589  25  -2   6 1 1 1
  20590  26  -2   6 1 1 1
  20591  27  -2   6 1 1 1
  20592  28  -2   6 1 1 1
  20593  29  -2   6 1 1 1
  20594  30  -2   6 1 1 1
  20595  31  -2   6 1 1 1
  20596  32  -2   6 1 1 1
  20597  33  -2   6 1 1 1
  20598  34  -2   6 1 1 1
  20599  35  -2   6 1 1 1
  20600  36  -2   6 1 1 1
  20601  37  -2   6 1 1 1
  20602  38  -2   6 1 1 1
  20603  39  -2   6 1 1 1
  20604  40  -2   6 1 1 1
  20605  41  -2   6 1 1 1
  20606  42  -2   6 1 1 1
  20607  43  -2   6 1 1 1
  20608  44  -2   6 1 1 1
  20609  45  -2   6 1 1 1
  20610  46  -2   6 1 1 1
  20611  47  -2   6 1 1 1
  20612  48  -2   6 1 1 1
  20613  49  -2   6 1 1 1
  20614  50  -2   6 1 1 1
  20615  51  -2   6 1 1 1
  20616  52  -2   6 1 1 1
  20617  53  -2   6 1 1 1
  20618  54  -2   6 1 1 1
  20619  55  -2   6 1 1 1
  20620  56  -2   6 1 1 1
  20621  57  -2   6 1 1 1
  20622  58  -2   6 1 1 1
  20623  59  -2   6 1 1 1
  20624  60  -2   6 1 1 1
  20625  61  -2   6 1 1 1
  20626  62  -2   6 1 1 1
  20627  63  -2   6 1 1 1
  20628  64  -2   6 1 1 1
  20629  65  -2   6 1 1 1
  20630  66  -2   6 1 1 1
  20631  67  -2   6 1 1 1
  20632  68  -2   6 1 1 1
  20633  69  -2   6 1 1 1
  20634  70  -2   6 1 1 1
  20635  71  -2   6 1 1 1
  20636  72  -2   6 1 1 1
  20637  73  -2   6 1 1 1
  20638  74  -2   6 1 1 1
  20639  75  -2   6 1 1 1
  20640  76  -2   6 1 1 1
  20641  77  -2   6 1 1 1
  20642  78  -2   6 1 1 1
  20643  79  -2   6 1 1 1
  20644  80  -2   6 1 1 1
  20645  81  -2   6 1 1 1
  20646  82  -2   6 1 1 1
  20647  83  -2   6 1 1 1
  20648  84  -2   6 1 1 1
  20649  85  -2   6 1 1 1
  20650  86  -2   6 1 1 1
  20651  87  -2   6 1 1 1
  20652  88  -2   6 1 1 1
  20653  89  -2   6 1 1 1
  20654  90  -2   6 1 1 1
  20655  91  -2   6 1 1 1
  20656  92  -2   6 1 1 1
  20657  93  -2   6 1 1 1
  20658  94  -2   6 1 1 1
  20659  95  -2   6 1 1 1
  20660  96  -2   6 1 1 1
  20661  97  -2   6 1 1 1
  20662   1  -1   6 1 1 1
  20663   2  -1   6 1 1 1
  20664   3  -1   6 1 1 1
  20665   4  -1   6 1 1 1
  20666   5  -1   6 1 1 1
  20667   6  -1   6 1 1 1
  20668   7  -1   6 1 1 1
  20669   8  -1   6 1 1 1
  20670   9  -1   6 1 1 1
  20671  10  -1   6 1 1 1
  20672  11  -1   6 1 1 1
  20673  12  -1   6 1 1 1
  20674  13  -1   6 1 1 1
  20675  14  -1   6 1 1 1
  20676  15  -1   6 1 1 1
  20677  16  -1   6 1 1 1
  20678  17  -1   6 1 1 1
  20679  18  -1   6 1 1 1
  20680  19  -1   6 1 1 1
  20681  20  -1   6 1 1 1
  20682  21  -1   6 1 1 1
  20683  22  -1   6 1 1 1
  20684  23  -1   6 1 1 1
  20685  24  -1   6 1 1 1
  20686  25  -1   6 1 1 1
  20687  26  -1   6 1 1 1
  20688  27  -1   6 1 1 1
  20689  28  -1   6 1 1 1
  20690  29  -1   6 1 1 1
  20691  30  -1   6 1 1 1
  20692  31  -1   6 1 1 1
  20693  32  -1   6 1 1 1
  20694  33  -1   6 1 1 1
  20695  34  -1   6 1 1 1
  20696  35  -1   6 1 1 1
  20697  36  -1   6 1 1 1
  20698  37  -1   6 1 1 1
  20699  38  -1   6 1 1 1
  20700  39  -1   6 1 1 1
  20701  40  -1   6 1 1 1
  20702  41  -1   6 1 1 1
  20703  42  -1   6 1 1 1
  20704  43  -1   6 1 1 1
  20705  44  -1   6 1 1 1
  20706  45  -1   6 1 1 1
  20707  46  -1   6 1 1 1
  20708  47  -1   6 1 1 1
  20709  48  -1   6 1 1 1
  20710  49  -1   6 1 1 1
  20711  50  -1   6 1 1 1
  20712  51  -1   6 1 1 1
  20713  52  -1   6 1 1 1
  20714  53  -1   6 1 1 1
  20715  54  -1   6 1 1 1
  20716  55  -1   6 1 1 1
  20717  56  -1   6 1 1 1
  20718  57  -1   6 1 1 1
  20719  58  -1   6 1 1 1
  20720  59  -1   6 1 1 1
  20721  60  -1   6 1 1 1
  20722  61  -1   6 1 1 1
  20723  62  -1   6 1 1 1
  20724  63  -1   6 1 1 1
  20725  64  -1   6 1 1 1
  20726  65  -1   6 1 1 1
  20727  66  -1   6 1 1 1
  20728  67  -1   6 1 1 1
  20729  68  -1   6 1 1 1
  20730  69  -1   6 1 1 1
  20731  70  -1   6 1 1 1
  20732  71  -1   6 1 1 1
  20733  72  -1   6 1 1 1
  20734  73  -1   6 1 1 1
  20735  74  -1   6 1 1 1
  20736  75  -1   6 1 1 1
  20737  76  -1   6 1 1 1
  20738  77  -1   6 1 1 1
  20739  78  -1   6 1 1 1
  20740  79  -1   6 1 1 1
  20741  80  -1   6 1 1 1
  20742  81  -1   6 1 1 1
  20743  82  -1   6 1 1 1
  20744  83  -1   6 1 1 1
  20745  84  -1   6 1 1 1
  20746  85  -1   6 1 1 1
  20747  86  -1   6 1 1 1
  20748  87  -1   6 1 1 1
  20749  88  -1   6 1 1 1
  20750  89  -1   6 1 1 1
  20751  90  -1   6 1 1 1
  20752  91  -1   6 1 1 1
  20753  92  -1   6 1 1 1
  20754  93  -1   6 1 1 1
  20755  94  -1   6 1 1 1
  20756  95  -1   6 1 1 1
  20757  96  -1   6 1 1 1
  20758  97  -1   6 1 1 1
  20759   1   0   6 1 1 1
  20760   2   0   6 1 1 1
  20761   3   0   6 1 1 1
  20762   4   0   6 1 1 1
  20763   5   0   6 1 1 1
  20764   6   0   6 1 1 1
  20765   7   0   6 1 1 1
  20766   8   0   6 1 1 1
  20767   9   0   6 1 1 1
  20768  10   0   6 1 1 1
  20769  11   0   6 1 1 1
  20770  12   0   6 1 1 1
  20771  13   0   6 1 1 1
  20772  14   0   6 1 1 1
