>TARGSPHER  spherical target with explicit spacing
14067 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = (d_x,d_y,d_z)/d
-40.5 -40.5 -40.5 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 1,1,1
    JA   IX   IY   IZ ICOMP(x,y,z)
   608  30  37  47 1 1 1
   609  30  37  48 1 1 1
   610  30  37  49 1 1 1
   611  30  37  50 1 1 1
   612  30  38  32 1 1 1
   613  30  38  33 1 1 1
   614  30  38  34 1 1 1
   615  30  38  35 1 1 1
   616  30  38  36 1 1 1
   617  30  38  37 1 1 1
   618  30  38  38 1 1 1
   619  30  38  39 1 1 1
   620  30  38  40 1 1 1
   621  30  38  41 1 1 1
   622  30  38  42 1 1 1
   623  30  38  43 1 1 1
   624  30  38  44 1 1 1
   625  30  38  45 1 1 1
   626  30  38  46 1 1 1
   627  30  38  47 1 1 1
   628  30  38  48 1 1 1
   629  30  38  49 1 1 1
   630  30  38  50 1 1 1
   631  30  39  31 1 1 1
   632  30  39  32 1 1 1
   633  30  39  33 1 1 1
   634  30  39  34 1 1 1
   635  30  39  35 1 1 1
   636  30  39  36 1 1 1
   637  30  39  37 1 1 1
   638  30  39  38 1 1 1
   639  30  39  39 1 1 1
   640  30  39  40 1 1 1
   641  30  39  41 1 1 1
   642  30  39  42 1 1 1
   643  30  39  43 1 1 1
   644  30  39  44 1 1 1
   645  30  39  45 1 1 1
   646  30  39  46 1 1 1
   647  30  39  47 1 1 1
   648  30  39  48 1 1 1
   649  30  39  49 1 1 1
   650  30  39  50 1 1 1
   651  30  39  51 1 1 1
   652  30  40  31 1 1 1
   653  30  40  32 1 1 1
   654  30  40  33 1 1 1
   655  30  40  34 1 1 1
   656  30  40  35 1 1 1
   657  30  40  36 1 1 1
   658  30  40  37 1 1 1
   659  30  40  38 1 1 1
   660  30  40  39 1 1 1
   661  30  40  40 1 1 1
   662  30  40  41 1 1 1
   663  30  40  42 1 1 1
   664  30  40  43 1 1 1
   665  30  40  44 1 1 1
   666  30  40  45 1 1 1
   667  30  40  46 1 1 1
   668  30  40  47 1 1 1
   669  30  40  48 1 1 1
   670  30  40  49 1 1 1
   671  30  40  50 1 1 1
   672  30  40  51 1 1 1
   673  30  41  31 1 1 1
   674  30  41  32 1 1 1
   675  30  41  33 1 1 1
   676  30  41  34 1 1 1
   677  30  41  35 1 1 1
   678  30  41  36 1 1 1
   679  30  41  37 1 1 1
   680  30  41  38 1 1 1
   681  30  41  39 1 1 1
   682  30  41  40 1 1 1
   683  30  41  41 1 1 1
   684  30  41  42 1 1 1
   685  30  41  43 1 1 1
   686  30  41  44 1 1 1
   687  30  41  45 1 1 1
   688  30  41  46 1 1 1
   689  30  41  47 1 1 1
   690  30  41  48 1 1 1
   691  30  41  49 1 1 1
   692  30  41  50 1 1 1
   693  30  41  51 1 1 1
   694  30  42  31 1 1 1
   695  30  42  32 1 1 1
   696  30  42  33 1 1 1
   697  30  42  34 1 1 1
   698  30  42  35 1 1 1
   699  30  42  36 1 1 1
   700  30  42  37 1 1 1
   701  30  42  38 1 1 1
   702  30  42  39 1 1 1
   703  30  42  40 1 1 1
   704  30  42  41 1 1 1
   705  30  42  42 1 1 1
   706  30  42  43 1 1 1
   707  30  42  44 1 1 1
   708  30  42  45 1 1 1
   709  30  42  46 1 1 1
   710  30  42  47 1 1 1
   711  30  42  48 1 1 1
   712  30  42  49 1 1 1
   713  30  42  50 1 1 1
   714  30  42  51 1 1 1
   715  30  43  31 1 1 1
   716  30  43  32 1 1 1
   717  30  43  33 1 1 1
   718  30  43  34 1 1 1
   719  30  43  35 1 1 1
   720  30  43  36 1 1 1
   721  30  43  37 1 1 1
   722  30  43  38 1 1 1
   723  30  43  39 1 1 1
   724  30  43  40 1 1 1
   725  30  43  41 1 1 1
   726  30  43  42 1 1 1
   727  30  43  43 1 1 1
   728  30  43  44 1 1 1
   729  30  43  45 1 1 1
   730  30  43  46 1 1 1
   731  30  43  47 1 1 1
   732  30  43  48 1 1 1
   733  30  43  49 1 1 1
   734  30  43  50 1 1 1
   735  30  43  51 1 1 1
   736  30  44  32 1 1 1
   737  30  44  33 1 1 1
   738  30  44  34 1 1 1
   739  30  44  35 1 1 1
   740  30  44  36 1 1 1
   741  30  44  37 1 1 1
   742  30  44  38 1 1 1
   743  30  44  39 1 1 1
   744  30  44  40 1 1 1
   745  30  44  41 1 1 1
   746  30  44  42 1 1 1
   747  30  44  43 1 1 1
   748  30  44  44 1 1 1
   749  30  44  45 1 1 1
   750  30  44  46 1 1 1
   751  30  44  47 1 1 1
   752  30  44  48 1 1 1
   753  30  44  49 1 1 1
   754  30  44  50 1 1 1
   755  30  45  32 1 1 1
   756  30  45  33 1 1 1
   757  30  45  34 1 1 1
   758  30  45  35 1 1 1
   759  30  45  36 1 1 1
   760  30  45  37 1 1 1
   761  30  45  38 1 1 1
   762  30  45  39 1 1 1
   763  30  45  40 1 1 1
   764  30  45  41 1 1 1
   765  30  45  42 1 1 1
   766  30  45  43 1 1 1
   767  30  45  44 1 1 1
   768  30  45  45 1 1 1
   769  30  45  46 1 1 1
   770  30  45  47 1 1 1
   771  30  45  48 1 1 1
   772  30  45  49 1 1 1
   773  30  45  50 1 1 1
   774  30  46  33 1 1 1
   775  30  46  34 1 1 1
   776  30  46  35 1 1 1
   777  30  46  36 1 1 1
   778  30  46  37 1 1 1
   779  30  46  38 1 1 1
   780  30  46  39 1 1 1
   781  30  46  40 1 1 1
   782  30  46  41 1 1 1
   783  30  46  42 1 1 1
   784  30  46  43 1 1 1
   785  30  46  44 1 1 1
   786  30  46  45 1 1 1
   787  30  46  46 1 1 1
   788  30  46  47 1 1 1
   789  30  46  48 1 1 1
   790  30  46  49 1 1 1
   791  30  47  33 1 1 1
   792  30  47  34 1 1 1
   793  30  47  35 1 1 1
   794  30  47  36 1 1 1
   795  30  47  37 1 1 1
   796  30  47  38 1 1 1
   797  30  47  39 1 1 1
   798  30  47  40 1 1 1
   799  30  47  41 1 1 1
   800  30  47  42 1 1 1
   801  30  47  43 1 1 1
   802  30  47  44 1 1 1
   803  30  47  45 1 1 1
   804  30  47  46 1 1 1
   805  30  47  47 1 1 1
   806  30  47  48 1 1 1
   807  30  47  49 1 1 1
   808  30  48  34 1 1 1
   809  30  48  35 1 1 1
   810  30  48  36 1 1 1
   811  30  48  37 1 1 1
   812  30  48  38 1 1 1
   813  30  48  39 1 1 1
   814  30  48  40 1 1 1
   815  30  48  41 1 1 1
   816  30  48  42 1 1 1
   817  30  48  43 1 1 1
   818  30  48  44 1 1 1
   819  30  48  45 1 1 1
   820  30  48  46 1 1 1
   821  30  48  47 1 1 1
   822  30  48  48 1 1 1
   823  30  49  35 1 1 1
   824  30  49  36 1 1 1
   825  30  49  37 1 1 1
   826  30  49  38 1 1 1
   827  30  49  39 1 1 1
   828  30  49  40 1 1 1
   829  30  49  41 1 1 1
   830  30  49  42 1 1 1
   831  30  49  43 1 1 1
   832  30  49  44 1 1 1
   833  30  49  45 1 1 1
   834  30  49  46 1 1 1
   835  30  49  47 1 1 1
   836  30  50  37 1 1 1
   837  30  50  38 1 1 1
   838  30  50  39 1 1 1
   839  30  50  40 1 1 1
   840  30  50  41 1 1 1
   841  30  50  42 1 1 1
   842  30  50  43 1 1 1
   843  30  50  44 1 1 1
   844  30  50  45 1 1 1
   845  30  51  39 1 1 1
   846  30  51  40 1 1 1
   847  30  51  41 1 1 1
   848  30  51  42 1 1 1
   849  30  51  43 1 1 1
   850  31  30  39 1 1 1
   851  31  30  40 1 1 1
   852  31  30  41 1 1 1
   853  31  30  42 1 1 1
   854  31  30  43 1 1 1
   855  31  31  37 1 1 1
   856  31  31  38 1 1 1
   857  31  31  39 1 1 1
   858  31  31  40 1 1 1
   859  31  31  41 1 1 1
   860  31  31  42 1 1 1
