 >TARCYLCAP  cylinder with end-caps: Length= 50.0000 Diameter= 14.0000
      9272 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -25.50000  -0.50000  -0.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
   6889  39   1   5 1 1 1
   6890  40   1   5 1 1 1
   6891  41   1   5 1 1 1
   6892  42   1   5 1 1 1
   6893  43   1   5 1 1 1
   6894  44   1   5 1 1 1
   6895  45   1   5 1 1 1
   6896  46   1   5 1 1 1
   6897  47   1   5 1 1 1
   6898  48   1   5 1 1 1
   6899  49   1   5 1 1 1
   6900  50   1   5 1 1 1
   6901   1   2   5 1 1 1
   6902   2   2   5 1 1 1
   6903   3   2   5 1 1 1
   6904   4   2   5 1 1 1
   6905   5   2   5 1 1 1
   6906   6   2   5 1 1 1
   6907   7   2   5 1 1 1
   6908   8   2   5 1 1 1
   6909   9   2   5 1 1 1
   6910  10   2   5 1 1 1
   6911  11   2   5 1 1 1
   6912  12   2   5 1 1 1
   6913  13   2   5 1 1 1
   6914  14   2   5 1 1 1
   6915  15   2   5 1 1 1
   6916  16   2   5 1 1 1
   6917  17   2   5 1 1 1
   6918  18   2   5 1 1 1
   6919  19   2   5 1 1 1
   6920  20   2   5 1 1 1
   6921  21   2   5 1 1 1
   6922  22   2   5 1 1 1
   6923  23   2   5 1 1 1
   6924  24   2   5 1 1 1
   6925  25   2   5 1 1 1
   6926  26   2   5 1 1 1
   6927  27   2   5 1 1 1
   6928  28   2   5 1 1 1
   6929  29   2   5 1 1 1
   6930  30   2   5 1 1 1
   6931  31   2   5 1 1 1
   6932  32   2   5 1 1 1
   6933  33   2   5 1 1 1
   6934  34   2   5 1 1 1
   6935  35   2   5 1 1 1
   6936  36   2   5 1 1 1
   6937  37   2   5 1 1 1
   6938  38   2   5 1 1 1
   6939  39   2   5 1 1 1
   6940  40   2   5 1 1 1
   6941  41   2   5 1 1 1
   6942  42   2   5 1 1 1
   6943  43   2   5 1 1 1
   6944  44   2   5 1 1 1
   6945  45   2   5 1 1 1
   6946  46   2   5 1 1 1
   6947  47   2   5 1 1 1
   6948  48   2   5 1 1 1
   6949  49   2   5 1 1 1
   6950  50   2   5 1 1 1
   6951   1   3   5 1 1 1
   6952   2   3   5 1 1 1
   6953   3   3   5 1 1 1
   6954   4   3   5 1 1 1
   6955   5   3   5 1 1 1
   6956   6   3   5 1 1 1
   6957   7   3   5 1 1 1
   6958   8   3   5 1 1 1
   6959   9   3   5 1 1 1
   6960  10   3   5 1 1 1
   6961  11   3   5 1 1 1
   6962  12   3   5 1 1 1
   6963  13   3   5 1 1 1
   6964  14   3   5 1 1 1
   6965  15   3   5 1 1 1
   6966  16   3   5 1 1 1
   6967  17   3   5 1 1 1
   6968  18   3   5 1 1 1
   6969  19   3   5 1 1 1
   6970  20   3   5 1 1 1
   6971  21   3   5 1 1 1
   6972  22   3   5 1 1 1
   6973  23   3   5 1 1 1
   6974  24   3   5 1 1 1
   6975  25   3   5 1 1 1
   6976  26   3   5 1 1 1
   6977  27   3   5 1 1 1
   6978  28   3   5 1 1 1
   6979  29   3   5 1 1 1
   6980  30   3   5 1 1 1
   6981  31   3   5 1 1 1
   6982  32   3   5 1 1 1
   6983  33   3   5 1 1 1
   6984  34   3   5 1 1 1
   6985  35   3   5 1 1 1
   6986  36   3   5 1 1 1
   6987  37   3   5 1 1 1
   6988  38   3   5 1 1 1
   6989  39   3   5 1 1 1
   6990  40   3   5 1 1 1
   6991  41   3   5 1 1 1
   6992  42   3   5 1 1 1
   6993  43   3   5 1 1 1
   6994  44   3   5 1 1 1
   6995  45   3   5 1 1 1
   6996  46   3   5 1 1 1
   6997  47   3   5 1 1 1
   6998  48   3   5 1 1 1
   6999  49   3   5 1 1 1
   7000  50   3   5 1 1 1
   7001   1   4   5 1 1 1
   7002   2   4   5 1 1 1
   7003   3   4   5 1 1 1
   7004   4   4   5 1 1 1
   7005   5   4   5 1 1 1
   7006   6   4   5 1 1 1
   7007   7   4   5 1 1 1
   7008   8   4   5 1 1 1
   7009   9   4   5 1 1 1
   7010  10   4   5 1 1 1
   7011  11   4   5 1 1 1
   7012  12   4   5 1 1 1
   7013  13   4   5 1 1 1
   7014  14   4   5 1 1 1
   7015  15   4   5 1 1 1
   7016  16   4   5 1 1 1
   7017  17   4   5 1 1 1
   7018  18   4   5 1 1 1
   7019  19   4   5 1 1 1
   7020  20   4   5 1 1 1
   7021  21   4   5 1 1 1
   7022  22   4   5 1 1 1
   7023  23   4   5 1 1 1
   7024  24   4   5 1 1 1
   7025  25   4   5 1 1 1
   7026  26   4   5 1 1 1
   7027  27   4   5 1 1 1
   7028  28   4   5 1 1 1
   7029  29   4   5 1 1 1
   7030  30   4   5 1 1 1
   7031  31   4   5 1 1 1
   7032  32   4   5 1 1 1
   7033  33   4   5 1 1 1
   7034  34   4   5 1 1 1
   7035  35   4   5 1 1 1
   7036  36   4   5 1 1 1
   7037  37   4   5 1 1 1
   7038  38   4   5 1 1 1
   7039  39   4   5 1 1 1
   7040  40   4   5 1 1 1
   7041  41   4   5 1 1 1
   7042  42   4   5 1 1 1
   7043  43   4   5 1 1 1
   7044  44   4   5 1 1 1
   7045  45   4   5 1 1 1
   7046  46   4   5 1 1 1
   7047  47   4   5 1 1 1
   7048  48   4   5 1 1 1
   7049  49   4   5 1 1 1
   7050  50   4   5 1 1 1
   7051   1   5   5 1 1 1
   7052   2   5   5 1 1 1
   7053   3   5   5 1 1 1
   7054   4   5   5 1 1 1
   7055   5   5   5 1 1 1
   7056   6   5   5 1 1 1
   7057   7   5   5 1 1 1
   7058   8   5   5 1 1 1
   7059   9   5   5 1 1 1
   7060  10   5   5 1 1 1
   7061  11   5   5 1 1 1
   7062  12   5   5 1 1 1
   7063  13   5   5 1 1 1
   7064  14   5   5 1 1 1
   7065  15   5   5 1 1 1
   7066  16   5   5 1 1 1
   7067  17   5   5 1 1 1
   7068  18   5   5 1 1 1
   7069  19   5   5 1 1 1
   7070  20   5   5 1 1 1
   7071  21   5   5 1 1 1
   7072  22   5   5 1 1 1
   7073  23   5   5 1 1 1
   7074  24   5   5 1 1 1
   7075  25   5   5 1 1 1
   7076  26   5   5 1 1 1
   7077  27   5   5 1 1 1
   7078  28   5   5 1 1 1
   7079  29   5   5 1 1 1
   7080  30   5   5 1 1 1
   7081  31   5   5 1 1 1
   7082  32   5   5 1 1 1
   7083  33   5   5 1 1 1
   7084  34   5   5 1 1 1
   7085  35   5   5 1 1 1
   7086  36   5   5 1 1 1
   7087  37   5   5 1 1 1
   7088  38   5   5 1 1 1
   7089  39   5   5 1 1 1
   7090  40   5   5 1 1 1
   7091  41   5   5 1 1 1
   7092  42   5   5 1 1 1
   7093  43   5   5 1 1 1
   7094  44   5   5 1 1 1
   7095  45   5   5 1 1 1
   7096  46   5   5 1 1 1
   7097  47   5   5 1 1 1
   7098  48   5   5 1 1 1
   7099  49   5   5 1 1 1
   7100  50   5   5 1 1 1
   7101   1  -3   6 1 1 1
   7102   2  -3   6 1 1 1
   7103   3  -3   6 1 1 1
   7104   4  -3   6 1 1 1
   7105   5  -3   6 1 1 1
   7106   6  -3   6 1 1 1
   7107   7  -3   6 1 1 1
   7108   8  -3   6 1 1 1
   7109   9  -3   6 1 1 1
   7110  10  -3   6 1 1 1
   7111  11  -3   6 1 1 1
   7112  12  -3   6 1 1 1
   7113  13  -3   6 1 1 1
   7114  14  -3   6 1 1 1
   7115  15  -3   6 1 1 1
   7116  16  -3   6 1 1 1
   7117  17  -3   6 1 1 1
   7118  18  -3   6 1 1 1
   7119  19  -3   6 1 1 1
   7120  20  -3   6 1 1 1
   7121  21  -3   6 1 1 1
   7122  22  -3   6 1 1 1
   7123  23  -3   6 1 1 1
   7124  24  -3   6 1 1 1
   7125  25  -3   6 1 1 1
   7126  26  -3   6 1 1 1
   7127  27  -3   6 1 1 1
   7128  28  -3   6 1 1 1
   7129  29  -3   6 1 1 1
   7130  30  -3   6 1 1 1
   7131  31  -3   6 1 1 1
   7132  32  -3   6 1 1 1
   7133  33  -3   6 1 1 1
   7134  34  -3   6 1 1 1
   7135  35  -3   6 1 1 1
   7136  36  -3   6 1 1 1
   7137  37  -3   6 1 1 1
   7138  38  -3   6 1 1 1
   7139  39  -3   6 1 1 1
   7140  40  -3   6 1 1 1
   7141  41  -3   6 1 1 1
   7142  42  -3   6 1 1 1
   7143  43  -3   6 1 1 1
   7144  44  -3   6 1 1 1
   7145  45  -3   6 1 1 1
   7146  46  -3   6 1 1 1
   7147  47  -3   6 1 1 1
   7148  48  -3   6 1 1 1
   7149  49  -3   6 1 1 1
   7150  50  -3   6 1 1 1
   7151   1  -2   6 1 1 1
   7152   2  -2   6 1 1 1
   7153   3  -2   6 1 1 1
   7154   4  -2   6 1 1 1
   7155   5  -2   6 1 1 1
   7156   6  -2   6 1 1 1
   7157   7  -2   6 1 1 1
   7158   8  -2   6 1 1 1
   7159   9  -2   6 1 1 1
   7160  10  -2   6 1 1 1
   7161  11  -2   6 1 1 1
   7162  12  -2   6 1 1 1
   7163  13  -2   6 1 1 1
   7164  14  -2   6 1 1 1
   7165  15  -2   6 1 1 1
   7166  16  -2   6 1 1 1
   7167  17  -2   6 1 1 1
   7168  18  -2   6 1 1 1
   7169  19  -2   6 1 1 1
   7170  20  -2   6 1 1 1
   7171  21  -2   6 1 1 1
   7172  22  -2   6 1 1 1
   7173  23  -2   6 1 1 1
   7174  24  -2   6 1 1 1
   7175  25  -2   6 1 1 1
   7176  26  -2   6 1 1 1
   7177  27  -2   6 1 1 1
   7178  28  -2   6 1 1 1
   7179  29  -2   6 1 1 1
   7180  30  -2   6 1 1 1
   7181  31  -2   6 1 1 1
   7182  32  -2   6 1 1 1
   7183  33  -2   6 1 1 1
   7184  34  -2   6 1 1 1
   7185  35  -2   6 1 1 1
   7186  36  -2   6 1 1 1
   7187  37  -2   6 1 1 1
   7188  38  -2   6 1 1 1
   7189  39  -2   6 1 1 1
   7190  40  -2   6 1 1 1
   7191  41  -2   6 1 1 1
   7192  42  -2   6 1 1 1
   7193  43  -2   6 1 1 1
   7194  44  -2   6 1 1 1
   7195  45  -2   6 1 1 1
   7196  46  -2   6 1 1 1
   7197  47  -2   6 1 1 1
   7198  48  -2   6 1 1 1
   7199  49  -2   6 1 1 1
   7200  50  -2   6 1 1 1
   7201   1  -1   6 1 1 1
   7202   2  -1   6 1 1 1
   7203   3  -1   6 1 1 1
   7204   4  -1   6 1 1 1
   7205   5  -1   6 1 1 1
   7206   6  -1   6 1 1 1
   7207   7  -1   6 1 1 1
   7208   8  -1   6 1 1 1
   7209   9  -1   6 1 1 1
   7210  10  -1   6 1 1 1
   7211  11  -1   6 1 1 1
   7212  12  -1   6 1 1 1
   7213  13  -1   6 1 1 1
   7214  14  -1   6 1 1 1
   7215  15  -1   6 1 1 1
   7216  16  -1   6 1 1 1
   7217  17  -1   6 1 1 1
   7218  18  -1   6 1 1 1
   7219  19  -1   6 1 1 1
   7220  20  -1   6 1 1 1
   7221  21  -1   6 1 1 1
   7222  22  -1   6 1 1 1
   7223  23  -1   6 1 1 1
   7224  24  -1   6 1 1 1
   7225  25  -1   6 1 1 1
   7226  26  -1   6 1 1 1
   7227  27  -1   6 1 1 1
   7228  28  -1   6 1 1 1
   7229  29  -1   6 1 1 1
   7230  30  -1   6 1 1 1
   7231  31  -1   6 1 1 1
   7232  32  -1   6 1 1 1
   7233  33  -1   6 1 1 1
   7234  34  -1   6 1 1 1
   7235  35  -1   6 1 1 1
   7236  36  -1   6 1 1 1
   7237  37  -1   6 1 1 1
   7238  38  -1   6 1 1 1
   7239  39  -1   6 1 1 1
   7240  40  -1   6 1 1 1
   7241  41  -1   6 1 1 1
   7242  42  -1   6 1 1 1
   7243  43  -1   6 1 1 1
   7244  44  -1   6 1 1 1
   7245  45  -1   6 1 1 1
   7246  46  -1   6 1 1 1
   7247  47  -1   6 1 1 1
   7248  48  -1   6 1 1 1
   7249  49  -1   6 1 1 1
   7250  50  -1   6 1 1 1
   7251   1   0   6 1 1 1
   7252   2   0   6 1 1 1
   7253   3   0   6 1 1 1
   7254   4   0   6 1 1 1
   7255   5   0   6 1 1 1
   7256   6   0   6 1 1 1
   7257   7   0   6 1 1 1
   7258   8   0   6 1 1 1
   7259   9   0   6 1 1 1
   7260  10   0   6 1 1 1
   7261  11   0   6 1 1 1
   7262  12   0   6 1 1 1
   7263  13   0   6 1 1 1
   7264  14   0   6 1 1 1
   7265  15   0   6 1 1 1
   7266  16   0   6 1 1 1
   7267  17   0   6 1 1 1
   7268  18   0   6 1 1 1
   7269  19   0   6 1 1 1
   7270  20   0   6 1 1 1
   7271  21   0   6 1 1 1
   7272  22   0   6 1 1 1
   7273  23   0   6 1 1 1
   7274  24   0   6 1 1 1
   7275  25   0   6 1 1 1
   7276  26   0   6 1 1 1
   7277  27   0   6 1 1 1
   7278  28   0   6 1 1 1
   7279  29   0   6 1 1 1
   7280  30   0   6 1 1 1
   7281  31   0   6 1 1 1
   7282  32   0   6 1 1 1
   7283  33   0   6 1 1 1
   7284  34   0   6 1 1 1
   7285  35   0   6 1 1 1
   7286  36   0   6 1 1 1
   7287  37   0   6 1 1 1
   7288  38   0   6 1 1 1
   7289  39   0   6 1 1 1
   7290  40   0   6 1 1 1
   7291  41   0   6 1 1 1
   7292  42   0   6 1 1 1
   7293  43   0   6 1 1 1
   7294  44   0   6 1 1 1
   7295  45   0   6 1 1 1
   7296  46   0   6 1 1 1
   7297  47   0   6 1 1 1
   7298  48   0   6 1 1 1
   7299  49   0   6 1 1 1
   7300  50   0   6 1 1 1
   7301   1   1   6 1 1 1
   7302   2   1   6 1 1 1
   7303   3   1   6 1 1 1
   7304   4   1   6 1 1 1
   7305   5   1   6 1 1 1
   7306   6   1   6 1 1 1
   7307   7   1   6 1 1 1
   7308   8   1   6 1 1 1
   7309   9   1   6 1 1 1
   7310  10   1   6 1 1 1
   7311  11   1   6 1 1 1
   7312  12   1   6 1 1 1
   7313  13   1   6 1 1 1
   7314  14   1   6 1 1 1
   7315  15   1   6 1 1 1
   7316  16   1   6 1 1 1
   7317  17   1   6 1 1 1
   7318  18   1   6 1 1 1
   7319  19   1   6 1 1 1
   7320  20   1   6 1 1 1
   7321  21   1   6 1 1 1
   7322  22   1   6 1 1 1
   7323  23   1   6 1 1 1
   7324  24   1   6 1 1 1
   7325  25   1   6 1 1 1
   7326  26   1   6 1 1 1
   7327  27   1   6 1 1 1
   7328  28   1   6 1 1 1
   7329  29   1   6 1 1 1
   7330  30   1   6 1 1 1
   7331  31   1   6 1 1 1
   7332  32   1   6 1 1 1
   7333  33   1   6 1 1 1
   7334  34   1   6 1 1 1
   7335  35   1   6 1 1 1
   7336  36   1   6 1 1 1
   7337  37   1   6 1 1 1
   7338  38   1   6 1 1 1
   7339  39   1   6 1 1 1
   7340  40   1   6 1 1 1
   7341  41   1   6 1 1 1
   7342  42   1   6 1 1 1
   7343  43   1   6 1 1 1
   7344  44   1   6 1 1 1
   7345  45   1   6 1 1 1
   7346  46   1   6 1 1 1
   7347  47   1   6 1 1 1
   7348  48   1   6 1 1 1
   7349  49   1   6 1 1 1
   7350  50   1   6 1 1 1
   7351   1   2   6 1 1 1
   7352   2   2   6 1 1 1
   7353   3   2   6 1 1 1
   7354   4   2   6 1 1 1
   7355   5   2   6 1 1 1
   7356   6   2   6 1 1 1
   7357   7   2   6 1 1 1
   7358   8   2   6 1 1 1
   7359   9   2   6 1 1 1
   7360  10   2   6 1 1 1
   7361  11   2   6 1 1 1
   7362  12   2   6 1 1 1
   7363  13   2   6 1 1 1
   7364  14   2   6 1 1 1
   7365  15   2   6 1 1 1
   7366  16   2   6 1 1 1
   7367  17   2   6 1 1 1
   7368  18   2   6 1 1 1
   7369  19   2   6 1 1 1
   7370  20   2   6 1 1 1
   7371  21   2   6 1 1 1
   7372  22   2   6 1 1 1
   7373  23   2   6 1 1 1
   7374  24   2   6 1 1 1
   7375  25   2   6 1 1 1
   7376  26   2   6 1 1 1
   7377  27   2   6 1 1 1
   7378  28   2   6 1 1 1
   7379  29   2   6 1 1 1
   7380  30   2   6 1 1 1
   7381  31   2   6 1 1 1
   7382  32   2   6 1 1 1
   7383  33   2   6 1 1 1
   7384  34   2   6 1 1 1
   7385  35   2   6 1 1 1
   7386  36   2   6 1 1 1
   7387  37   2   6 1 1 1
   7388  38   2   6 1 1 1
   7389  39   2   6 1 1 1
   7390  40   2   6 1 1 1
   7391  41   2   6 1 1 1
   7392  42   2   6 1 1 1
   7393  43   2   6 1 1 1
   7394  44   2   6 1 1 1
   7395  45   2   6 1 1 1
   7396  46   2   6 1 1 1
   7397  47   2   6 1 1 1
   7398  48   2   6 1 1 1
   7399  49   2   6 1 1 1
   7400  50   2   6 1 1 1
   7401   1   3   6 1 1 1
   7402   2   3   6 1 1 1
   7403   3   3   6 1 1 1
   7404   4   3   6 1 1 1
   7405   5   3   6 1 1 1
   7406   6   3   6 1 1 1
   7407   7   3   6 1 1 1
   7408   8   3   6 1 1 1
   7409   9   3   6 1 1 1
   7410  10   3   6 1 1 1
   7411  11   3   6 1 1 1
   7412  12   3   6 1 1 1
   7413  13   3   6 1 1 1
   7414  14   3   6 1 1 1
   7415  15   3   6 1 1 1
   7416  16   3   6 1 1 1
   7417  17   3   6 1 1 1
   7418  18   3   6 1 1 1
   7419  19   3   6 1 1 1
   7420  20   3   6 1 1 1
   7421  21   3   6 1 1 1
   7422  22   3   6 1 1 1
   7423  23   3   6 1 1 1
   7424  24   3   6 1 1 1
   7425  25   3   6 1 1 1
   7426  26   3   6 1 1 1
   7427  27   3   6 1 1 1
   7428  28   3   6 1 1 1
   7429  29   3   6 1 1 1
   7430  30   3   6 1 1 1
   7431  31   3   6 1 1 1
   7432  32   3   6 1 1 1
   7433  33   3   6 1 1 1
   7434  34   3   6 1 1 1
   7435  35   3   6 1 1 1
   7436  36   3   6 1 1 1
   7437  37   3   6 1 1 1
   7438  38   3   6 1 1 1
   7439  39   3   6 1 1 1
   7440  40   3   6 1 1 1
   7441  41   3   6 1 1 1
   7442  42   3   6 1 1 1
   7443  43   3   6 1 1 1
   7444  44   3   6 1 1 1
   7445  45   3   6 1 1 1
   7446  46   3   6 1 1 1
   7447  47   3   6 1 1 1
   7448  48   3   6 1 1 1
   7449  49   3   6 1 1 1
   7450  50   3   6 1 1 1
   7451   1   4   6 1 1 1
   7452   2   4   6 1 1 1
   7453   3   4   6 1 1 1
   7454   4   4   6 1 1 1
   7455   5   4   6 1 1 1
   7456   6   4   6 1 1 1
   7457   7   4   6 1 1 1
   7458   8   4   6 1 1 1
   7459   9   4   6 1 1 1
   7460  10   4   6 1 1 1
   7461  11   4   6 1 1 1
   7462  12   4   6 1 1 1
   7463  13   4   6 1 1 1
   7464  14   4   6 1 1 1
   7465  15   4   6 1 1 1
   7466  16   4   6 1 1 1
   7467  17   4   6 1 1 1
   7468  18   4   6 1 1 1
   7469  19   4   6 1 1 1
   7470  20   4   6 1 1 1
   7471  21   4   6 1 1 1
   7472  22   4   6 1 1 1
   7473  23   4   6 1 1 1
   7474  24   4   6 1 1 1
   7475  25   4   6 1 1 1
   7476  26   4   6 1 1 1
   7477  27   4   6 1 1 1
   7478  28   4   6 1 1 1
   7479  29   4   6 1 1 1
   7480  30   4   6 1 1 1
   7481  31   4   6 1 1 1
   7482  32   4   6 1 1 1
   7483  33   4   6 1 1 1
   7484  34   4   6 1 1 1
   7485  35   4   6 1 1 1
   7486  36   4   6 1 1 1
   7487  37   4   6 1 1 1
   7488  38   4   6 1 1 1
   7489  39   4   6 1 1 1
   7490  40   4   6 1 1 1
   7491  41   4   6 1 1 1
   7492  42   4   6 1 1 1
   7493  43   4   6 1 1 1
   7494  44   4   6 1 1 1
   7495  45   4   6 1 1 1
   7496  46   4   6 1 1 1
   7497  47   4   6 1 1 1
   7498  48   4   6 1 1 1
   7499  49   4   6 1 1 1
   7500  50   4   6 1 1 1
   7501   1  -2   7 1 1 1
   7502   2  -2   7 1 1 1
   7503   3  -2   7 1 1 1
   7504   4  -2   7 1 1 1
   7505   5  -2   7 1 1 1
   7506   6  -2   7 1 1 1
   7507   7  -2   7 1 1 1
   7508   8  -2   7 1 1 1
   7509   9  -2   7 1 1 1
   7510  10  -2   7 1 1 1
   7511  11  -2   7 1 1 1
   7512  12  -2   7 1 1 1
   7513  13  -2   7 1 1 1
   7514  14  -2   7 1 1 1
   7515  15  -2   7 1 1 1
   7516  16  -2   7 1 1 1
   7517  17  -2   7 1 1 1
   7518  18  -2   7 1 1 1
   7519  19  -2   7 1 1 1
   7520  20  -2   7 1 1 1
   7521  21  -2   7 1 1 1
   7522  22  -2   7 1 1 1
   7523  23  -2   7 1 1 1
   7524  24  -2   7 1 1 1
   7525  25  -2   7 1 1 1
   7526  26  -2   7 1 1 1
   7527  27  -2   7 1 1 1
   7528  28  -2   7 1 1 1
   7529  29  -2   7 1 1 1
   7530  30  -2   7 1 1 1
   7531  31  -2   7 1 1 1
   7532  32  -2   7 1 1 1
   7533  33  -2   7 1 1 1
   7534  34  -2   7 1 1 1
   7535  35  -2   7 1 1 1
   7536  36  -2   7 1 1 1
   7537  37  -2   7 1 1 1
   7538  38  -2   7 1 1 1
   7539  39  -2   7 1 1 1
   7540  40  -2   7 1 1 1
   7541  41  -2   7 1 1 1
   7542  42  -2   7 1 1 1
   7543  43  -2   7 1 1 1
   7544  44  -2   7 1 1 1
   7545  45  -2   7 1 1 1
   7546  46  -2   7 1 1 1
   7547  47  -2   7 1 1 1
   7548  48  -2   7 1 1 1
   7549  49  -2   7 1 1 1
   7550  50  -2   7 1 1 1
   7551   1  -1   7 1 1 1
   7552   2  -1   7 1 1 1
   7553   3  -1   7 1 1 1
   7554   4  -1   7 1 1 1
   7555   5  -1   7 1 1 1
   7556   6  -1   7 1 1 1
   7557   7  -1   7 1 1 1
   7558   8  -1   7 1 1 1
   7559   9  -1   7 1 1 1
   7560  10  -1   7 1 1 1
   7561  11  -1   7 1 1 1
   7562  12  -1   7 1 1 1
   7563  13  -1   7 1 1 1
   7564  14  -1   7 1 1 1
   7565  15  -1   7 1 1 1
   7566  16  -1   7 1 1 1
   7567  17  -1   7 1 1 1
   7568  18  -1   7 1 1 1
   7569  19  -1   7 1 1 1
   7570  20  -1   7 1 1 1
   7571  21  -1   7 1 1 1
   7572  22  -1   7 1 1 1
   7573  23  -1   7 1 1 1
   7574  24  -1   7 1 1 1
   7575  25  -1   7 1 1 1
   7576  26  -1   7 1 1 1
   7577  27  -1   7 1 1 1
   7578  28  -1   7 1 1 1
   7579  29  -1   7 1 1 1
   7580  30  -1   7 1 1 1
   7581  31  -1   7 1 1 1
   7582  32  -1   7 1 1 1
   7583  33  -1   7 1 1 1
   7584  34  -1   7 1 1 1
   7585  35  -1   7 1 1 1
   7586  36  -1   7 1 1 1
   7587  37  -1   7 1 1 1
   7588  38  -1   7 1 1 1
   7589  39  -1   7 1 1 1
   7590  40  -1   7 1 1 1
   7591  41  -1   7 1 1 1
   7592  42  -1   7 1 1 1
   7593  43  -1   7 1 1 1
   7594  44  -1   7 1 1 1
   7595  45  -1   7 1 1 1
   7596  46  -1   7 1 1 1
   7597  47  -1   7 1 1 1
   7598  48  -1   7 1 1 1
   7599  49  -1   7 1 1 1
   7600  50  -1   7 1 1 1
   7601   1   0   7 1 1 1
   7602   2   0   7 1 1 1
   7603   3   0   7 1 1 1
   7604   4   0   7 1 1 1
   7605   5   0   7 1 1 1
   7606   6   0   7 1 1 1
   7607   7   0   7 1 1 1
   7608   8   0   7 1 1 1
   7609   9   0   7 1 1 1
   7610  10   0   7 1 1 1
   7611  11   0   7 1 1 1
   7612  12   0   7 1 1 1
   7613  13   0   7 1 1 1
   7614  14   0   7 1 1 1
   7615  15   0   7 1 1 1
   7616  16   0   7 1 1 1
   7617  17   0   7 1 1 1
   7618  18   0   7 1 1 1
   7619  19   0   7 1 1 1
   7620  20   0   7 1 1 1
   7621  21   0   7 1 1 1
   7622  22   0   7 1 1 1
   7623  23   0   7 1 1 1
   7624  24   0   7 1 1 1
   7625  25   0   7 1 1 1
   7626  26   0   7 1 1 1
   7627  27   0   7 1 1 1
   7628  28   0   7 1 1 1
   7629  29   0   7 1 1 1
   7630  30   0   7 1 1 1
   7631  31   0   7 1 1 1
   7632  32   0   7 1 1 1
   7633  33   0   7 1 1 1
   7634  34   0   7 1 1 1
   7635  35   0   7 1 1 1
   7636  36   0   7 1 1 1
   7637  37   0   7 1 1 1
   7638  38   0   7 1 1 1
   7639  39   0   7 1 1 1
   7640  40   0   7 1 1 1
   7641  41   0   7 1 1 1
   7642  42   0   7 1 1 1
   7643  43   0   7 1 1 1
   7644  44   0   7 1 1 1
   7645  45   0   7 1 1 1
   7646  46   0   7 1 1 1
   7647  47   0   7 1 1 1
   7648  48   0   7 1 1 1
   7649  49   0   7 1 1 1
   7650  50   0   7 1 1 1
   7651   1   1   7 1 1 1
   7652   2   1   7 1 1 1
   7653   3   1   7 1 1 1
   7654   4   1   7 1 1 1
   7655   5   1   7 1 1 1
   7656   6   1   7 1 1 1
   7657   7   1   7 1 1 1
   7658   8   1   7 1 1 1
   7659   9   1   7 1 1 1
   7660  10   1   7 1 1 1
   7661  11   1   7 1 1 1
   7662  12   1   7 1 1 1
   7663  13   1   7 1 1 1
   7664  14   1   7 1 1 1
   7665  15   1   7 1 1 1
   7666  16   1   7 1 1 1
   7667  17   1   7 1 1 1
   7668  18   1   7 1 1 1
   7669  19   1   7 1 1 1
   7670  20   1   7 1 1 1
   7671  21   1   7 1 1 1
   7672  22   1   7 1 1 1
   7673  23   1   7 1 1 1
   7674  24   1   7 1 1 1
   7675  25   1   7 1 1 1
   7676  26   1   7 1 1 1
   7677  27   1   7 1 1 1
   7678  28   1   7 1 1 1
   7679  29   1   7 1 1 1
   7680  30   1   7 1 1 1
   7681  31   1   7 1 1 1
   7682  32   1   7 1 1 1
   7683  33   1   7 1 1 1
   7684  34   1   7 1 1 1
   7685  35   1   7 1 1 1
   7686  36   1   7 1 1 1
   7687  37   1   7 1 1 1
   7688  38   1   7 1 1 1
   7689  39   1   7 1 1 1
   7690  40   1   7 1 1 1
   7691  41   1   7 1 1 1
   7692  42   1   7 1 1 1
   7693  43   1   7 1 1 1
   7694  44   1   7 1 1 1
   7695  45   1   7 1 1 1
   7696  46   1   7 1 1 1
   7697  47   1   7 1 1 1
   7698  48   1   7 1 1 1
   7699  49   1   7 1 1 1
   7700  50   1   7 1 1 1
   7701   1   2   7 1 1 1
   7702   2   2   7 1 1 1
   7703   3   2   7 1 1 1
   7704   4   2   7 1 1 1
   7705   5   2   7 1 1 1
   7706   6   2   7 1 1 1
   7707   7   2   7 1 1 1
   7708   8   2   7 1 1 1
   7709   9   2   7 1 1 1
   7710  10   2   7 1 1 1
   7711  11   2   7 1 1 1
   7712  12   2   7 1 1 1
   7713  13   2   7 1 1 1
   7714  14   2   7 1 1 1
   7715  15   2   7 1 1 1
   7716  16   2   7 1 1 1
   7717  17   2   7 1 1 1
   7718  18   2   7 1 1 1
   7719  19   2   7 1 1 1
   7720  20   2   7 1 1 1
   7721  21   2   7 1 1 1
   7722  22   2   7 1 1 1
   7723  23   2   7 1 1 1
   7724  24   2   7 1 1 1
   7725  25   2   7 1 1 1
   7726  26   2   7 1 1 1
   7727  27   2   7 1 1 1
   7728  28   2   7 1 1 1
   7729  29   2   7 1 1 1
   7730  30   2   7 1 1 1
   7731  31   2   7 1 1 1
   7732  32   2   7 1 1 1
   7733  33   2   7 1 1 1
