>TARGSPHER  spherical target with explicit spacing
22575 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = (d_x,d_y,d_z)/d
-40.5 -40.5 -40.5 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 1,1,1
    JA   IX   IY   IZ ICOMP(x,y,z)
   349  26  41  45 1 1 1
   350  26  41  46 1 1 1
   351  26  41  47 1 1 1
   352  26  41  48 1 1 1
   353  26  41  49 1 1 1
   354  26  41  50 1 1 1
   355  26  42  33 1 1 1
   356  26  42  34 1 1 1
   357  26  42  35 1 1 1
   358  26  42  36 1 1 1
   359  26  42  37 1 1 1
   360  26  42  38 1 1 1
   361  26  42  39 1 1 1
   362  26  42  40 1 1 1
   363  26  42  41 1 1 1
   364  26  42  42 1 1 1
   365  26  42  43 1 1 1
   366  26  42  44 1 1 1
   367  26  42  45 1 1 1
   368  26  42  46 1 1 1
   369  26  42  47 1 1 1
   370  26  42  48 1 1 1
   371  26  42  49 1 1 1
   372  26  43  33 1 1 1
   373  26  43  34 1 1 1
   374  26  43  35 1 1 1
   375  26  43  36 1 1 1
   376  26  43  37 1 1 1
   377  26  43  38 1 1 1
   378  26  43  39 1 1 1
   379  26  43  40 1 1 1
   380  26  43  41 1 1 1
   381  26  43  42 1 1 1
   382  26  43  43 1 1 1
   383  26  43  44 1 1 1
   384  26  43  45 1 1 1
   385  26  43  46 1 1 1
   386  26  43  47 1 1 1
   387  26  43  48 1 1 1
   388  26  43  49 1 1 1
   389  26  44  33 1 1 1
   390  26  44  34 1 1 1
   391  26  44  35 1 1 1
   392  26  44  36 1 1 1
   393  26  44  37 1 1 1
   394  26  44  38 1 1 1
   395  26  44  39 1 1 1
   396  26  44  40 1 1 1
   397  26  44  41 1 1 1
   398  26  44  42 1 1 1
   399  26  44  43 1 1 1
   400  26  44  44 1 1 1
   401  26  44  45 1 1 1
   402  26  44  46 1 1 1
   403  26  44  47 1 1 1
   404  26  44  48 1 1 1
   405  26  44  49 1 1 1
   406  26  45  33 1 1 1
   407  26  45  34 1 1 1
   408  26  45  35 1 1 1
   409  26  45  36 1 1 1
   410  26  45  37 1 1 1
   411  26  45  38 1 1 1
   412  26  45  39 1 1 1
   413  26  45  40 1 1 1
   414  26  45  41 1 1 1
   415  26  45  42 1 1 1
   416  26  45  43 1 1 1
   417  26  45  44 1 1 1
   418  26  45  45 1 1 1
   419  26  45  46 1 1 1
   420  26  45  47 1 1 1
   421  26  45  48 1 1 1
   422  26  45  49 1 1 1
   423  26  46  34 1 1 1
   424  26  46  35 1 1 1
   425  26  46  36 1 1 1
   426  26  46  37 1 1 1
   427  26  46  38 1 1 1
   428  26  46  39 1 1 1
   429  26  46  40 1 1 1
   430  26  46  41 1 1 1
   431  26  46  42 1 1 1
   432  26  46  43 1 1 1
   433  26  46  44 1 1 1
   434  26  46  45 1 1 1
   435  26  46  46 1 1 1
   436  26  46  47 1 1 1
   437  26  46  48 1 1 1
   438  26  47  35 1 1 1
   439  26  47  36 1 1 1
   440  26  47  37 1 1 1
   441  26  47  38 1 1 1
   442  26  47  39 1 1 1
   443  26  47  40 1 1 1
   444  26  47  41 1 1 1
   445  26  47  42 1 1 1
   446  26  47  43 1 1 1
   447  26  47  44 1 1 1
   448  26  47  45 1 1 1
   449  26  47  46 1 1 1
   450  26  47  47 1 1 1
   451  26  48  36 1 1 1
   452  26  48  37 1 1 1
   453  26  48  38 1 1 1
   454  26  48  39 1 1 1
   455  26  48  40 1 1 1
   456  26  48  41 1 1 1
   457  26  48  42 1 1 1
   458  26  48  43 1 1 1
   459  26  48  44 1 1 1
   460  26  48  45 1 1 1
   461  26  48  46 1 1 1
   462  26  49  37 1 1 1
   463  26  49  38 1 1 1
   464  26  49  39 1 1 1
   465  26  49  40 1 1 1
   466  26  49  41 1 1 1
   467  26  49  42 1 1 1
   468  26  49  43 1 1 1
   469  26  49  44 1 1 1
   470  26  49  45 1 1 1
   471  26  50  41 1 1 1
   472  27  31  38 1 1 1
   473  27  31  39 1 1 1
   474  27  31  40 1 1 1
   475  27  31  41 1 1 1
   476  27  31  42 1 1 1
   477  27  31  43 1 1 1
   478  27  31  44 1 1 1
   479  27  32  36 1 1 1
   480  27  32  37 1 1 1
   481  27  32  38 1 1 1
   482  27  32  39 1 1 1
   483  27  32  40 1 1 1
   484  27  32  41 1 1 1
   485  27  32  42 1 1 1
   486  27  32  43 1 1 1
   487  27  32  44 1 1 1
   488  27  32  45 1 1 1
   489  27  32  46 1 1 1
   490  27  33  35 1 1 1
   491  27  33  36 1 1 1
   492  27  33  37 1 1 1
   493  27  33  38 1 1 1
   494  27  33  39 1 1 1
   495  27  33  40 1 1 1
   496  27  33  41 1 1 1
   497  27  33  42 1 1 1
   498  27  33  43 1 1 1
   499  27  33  44 1 1 1
   500  27  33  45 1 1 1
   501  27  33  46 1 1 1
   502  27  33  47 1 1 1
   503  27  34  34 1 1 1
   504  27  34  35 1 1 1
   505  27  34  36 1 1 1
   506  27  34  37 1 1 1
   507  27  34  38 1 1 1
   508  27  34  39 1 1 1
   509  27  34  40 1 1 1
   510  27  34  41 1 1 1
   511  27  34  42 1 1 1
   512  27  34  43 1 1 1
   513  27  34  44 1 1 1
   514  27  34  45 1 1 1
   515  27  34  46 1 1 1
   516  27  34  47 1 1 1
   517  27  34  48 1 1 1
   518  27  35  33 1 1 1
   519  27  35  34 1 1 1
   520  27  35  35 1 1 1
   521  27  35  36 1 1 1
   522  27  35  37 1 1 1
   523  27  35  38 1 1 1
   524  27  35  39 1 1 1
   525  27  35  40 1 1 1
   526  27  35  41 1 1 1
   527  27  35  42 1 1 1
   528  27  35  43 1 1 1
   529  27  35  44 1 1 1
   530  27  35  45 1 1 1
   531  27  35  46 1 1 1
   532  27  35  47 1 1 1
   533  27  35  48 1 1 1
   534  27  35  49 1 1 1
   535  27  36  32 1 1 1
   536  27  36  33 1 1 1
   537  27  36  34 1 1 1
   538  27  36  35 1 1 1
   539  27  36  36 1 1 1
   540  27  36  37 1 1 1
   541  27  36  38 1 1 1
   542  27  36  39 1 1 1
   543  27  36  40 1 1 1
   544  27  36  41 1 1 1
   545  27  36  42 1 1 1
   546  27  36  43 1 1 1
   547  27  36  44 1 1 1
   548  27  36  45 1 1 1
   549  27  36  46 1 1 1
   550  27  36  47 1 1 1
   551  27  36  48 1 1 1
   552  27  36  49 1 1 1
   553  27  36  50 1 1 1
   554  27  37  32 1 1 1
   555  27  37  33 1 1 1
