wave(um),Re(n),Im(n),eps1,eps2
0.619,0.29722422066177856,3.758713341036855,-14.039583742740437,2.2343612869614233
0.62,0.29732908691566323,3.767678992604182,-14.10700040538476,2.2404811093246533
0.621,0.2974397002205701,3.7766349321596513,-14.17450103554123,2.2466423241282025
0.622,0.29755599572025265,3.78558124325774,-14.242085778715742,2.252844792434936
0.623,0.29767790968648344,3.7945180084466443,-14.309754778510575,2.259088378044232
0.624,0.2978053794950087,3.8034453092831724,-14.377508176652002,2.2653729474391695
0.625,0.29793834360209076,3.8123632263473755,-14.445346113017413,2.2716983697349185
0.626,0.298076741521655,3.821271839256941,-14.513268725661957,2.278064516628347
0.627,0.29822051380300424,3.8301712266813404,-14.581276150844715,2.2844712623487857
0.628,0.29836960200908247,3.8390614663557376,-14.64936852305441,2.2909184836099334
0.629,0.2985239486952914,3.847942635094674,-14.717545975034714,2.2974060595628587
0.63,0.2986834973888238,3.856814808805513,-14.785808637809087,2.30393387175008
0.631,0.2988481925685057,3.865678062501666,-14.85415664070517,2.3105018040606864
0.632,0.2990179796451344,3.874532470315594,-14.9225901113788,2.3171097426864784
0.633,0.29919280494230327,3.8833781055116,-14.991109175837618,2.323757576079089
0.634,0.2993726156776865,3.892215040498392,-15.059713958464199,2.3304451949080773
0.635,0.29955735994478044,3.9010433468414534,-15.128404582038883,2.3371724920199477
0.636,0.2997469866950818,3.9098630952751985,-15.197181167762174,2.343939362398088
0.637,0.29994144572070713,3.9186743557149257,-15.26604383527676,2.350745703123599
0.638,0.30014068763742174,3.9274771972685705,-15.334992702689123,2.3575914133369706
0.639,0.30034466386806574,3.936271688248276,-15.40402788659091,2.36447639420062
0.64,0.30055332662638634,3.945057896181751,-15.473149502079796,2.3714005488622427
0.641,0.3007666289012578,3.9538358878234563,-15.54235766278007,2.378363782418949
0.642,0.3009845244412539,3.962605729165598,-15.611652480862896,2.3853660018822
0.643,0.30120696773960726,3.9713674854489462,-15.6810340670662,2.3924071161434903
0.644,0.3014339140194992,3.9801212211734605,-15.750502530714202,2.399487035940762
0.645,0.30166531921971085,3.988867000108761,-15.820057979736736,2.406605673825555
0.646,0.30190113998060025,3.99760488530441,-15.889700520688102,2.4137629441308475
0.647,0.3021413336304076,4.006334939100034,-15.95943025876571,2.4209587629395806
0.648,0.30238585817186947,4.015057223135273,-16.02924729782839,2.428193048053855
0.649,0.30263467226914803,4.023771798359576,-16.0991517404144,2.4354657189647706
0.65,0.3028877352350555,4.032478725041824,-16.169143687759114,2.44277669682291
0.651,0.3031450070185794,4.04117806277981,-16.239223239812485,2.450125904409426
0.652,0.3034064481926863,4.049869870509553,-16.30939049525616,2.4575132661077435
0.653,0.30367201994238907,4.058554206514463,-16.379645551520355,2.4649387078758487
0.654,0.30394168405311034,4.067231128434363,-16.449988504800423,2.472402157219139
0.655,0.30421540289928295,4.075900693274359,-16.520419450073224,2.4799035431638483
0.656,0.3044931394332238,4.084562957413565,-16.59093848111315,2.487442796231015
0.657,0.3047748571742443,4.093217976613692,-16.661545690507907,2.4950198484109642
0.658,0.30506052019800955,4.101865806027499,-16.732241169674147,2.5026346331383422
0.659,0.30535009312613365,4.110506500207099,-16.803025008872673,2.510287085267631
0.66,0.30564354111600733,4.11914011311214,-16.87389729722356,2.5179771410491676
0.661,0.305940829850837,4.127766698117857,-16.944858122720976,2.5257047381056488
0.662,0.30624192552992,4.136386308022981,-17.01590757224772,2.533469815409105
0.663,0.3065467948591201,4.144998995057542,-17.087045731589633,2.5412723132583386
0.664,0.30685540504156233,4.153604810890524,-17.15827268544969,2.549112173256801
0.665,0.3071677237685136,4.162203806637423,-17.229588517461924,2.5569893382909274
0.666,0.307483719210474,4.1707960328676625,-17.300993310205122,2.5649037525088794
0.667,0.30780336000845665,4.1793815396119065,-17.372487145216294,2.572855361299729
0.668,0.30812661526545965,4.18796037636925,-17.44407010300392,2.5808441112730285
0.669,0.30845345453810347,4.196532592114299,-17.515742263061068,2.5888699502388035
0.67,0.30878384782847956,4.205098235304133,-17.58750370387817,2.596932827187913
0.671,0.3091177655761281,4.213657353885168,-17.659354502955775,2.605032692272819
0.672,0.30945517865023764,4.222209995299901,-17.731294736816935,2.6131694967886965
0.673,0.3097960583419554,4.230756206493552,-17.803324481019505,2.6213431931549356
0.674,0.3101403763569112,4.239296033920617,-17.87544381016827,2.62955373489699
0.675,0.31048810480785366,4.247829523551287,-17.947652797926782,2.6378010766285644
0.676,0.31083921620747534,4.256356720877798,-18.01995151702912,2.6460851740341584
0.677,0.31119368346137277,4.2648776709206615,-18.092340039291393,2.6544059838519303
0.678,0.3115514798611427,4.2733924182348195,-18.164818435623168,2.6627634638568933
0.679,0.3119125790776417,4.281901006915675,-18.2373867760386,2.6711575728444283
0.68,0.3122769551543683,4.290403480605057,-18.310045129667504,2.6795882706141083
0.681,0.31264458250100263,4.298899882497081,-18.38279356476619,2.6880555179538166
0.682,0.31301543588704583,4.307390255343914,-18.455632148728153,2.6965592766241806
0.683,0.31338949043562586,4.315874641461466,-18.528560948094636,2.705099509343284
0.684,0.3137667216173941,4.324353082734979,-18.601580028564992,2.7136761797716646
0.685,0.31414710524459083,4.332825620624544,-18.67468945500691,2.722289252497591
0.686,0.31453061746517286,4.341292296170519,-18.747889291466475,2.730938693022617
0.687,0.3149172347571152,4.349753149998882,-18.82117960117813,2.7396244677473955
0.688,0.31530693392279396,4.358208222326488,-18.894560446574417,2.7483465439577537
0.689,0.3156996920834948,4.366657552966254,-18.96803188929562,2.7571048898110266
0.69,0.31609548667402454,4.37510118133226,-19.04159399019925,2.7658994743226386
0.691,0.31649429543743557,4.383539146444782,-19.11524680936941,2.774730267352921
0.692,0.3168960964198585,4.391971486935241,-19.18899040612601,2.783597239594192
0.693,0.31730086796542184,4.400398241051078,-19.26282483903381,2.7925003625580356
0.694,0.317708588711292,4.408819446660562,-19.336750165911422,2.801439608562845
0.695,0.3181192375827965,4.417235141257524,-19.410766443840117,2.8104149507215617
0.696,0.3185327937886529,4.425645361966014,-19.484873729172485,2.8194263629296543
0.697,0.31894923681627635,4.4340501455448935,-19.559072077541003,2.8284738198532953
0.698,0.31936854642720275,4.442449528392364,-19.633361543866517,2.837557296917762
0.699,0.3197907026525696,4.450843546550423,-19.70774218236652,2.846676770296036
0.7,0.3202156857887194,4.459232235709251,-19.782214046563386,2.855832216897605
0.701,0.3206434763928566,4.46761563121154,-19.856777189292398,2.865023614357465
0.702,0.32107405527880856,4.475993768056763,-19.9314316627098,2.8742509410253128
0.703,0.3215074035128609,4.484366680905362,-20.006177518300586,2.883514175954925
0.704,0.3219435024096699,4.49273440408289,-20.08101480688624,2.8928132988937345
0.705,0.3223823335282647,4.5010969715841,-20.15594357863242,2.9021482902725735
0.706,0.3228238786681051,4.509454417076945,-20.230963883056454,2.911519131195604
0.707,0.32326811986523835,4.517806773906553,-20.306075769034734,2.9209258034304213
0.708,0.32371503938850726,4.526154075099122,-20.38127928481008,2.9303682893983254
0.709,0.3241646197358442,4.534496353365762,-20.456574477998913,2.9398465721647637
0.71,0.3246168436306309,4.542833641106299,-20.531961395598398,2.949360635429936
0.711,0.3250716940181206,4.55116597041299,-20.607440083993406,2.9589104635195556
0.712,0.32552915406194277,4.559493373074228,-20.683010588963516,2.9684960413757793
0.713,0.3259892071406493,4.567815880578146,-20.758672955689715,2.97811735454828
0.714,0.32645183684434964,4.576133524116213,-20.83442722876122,2.9877743891854758
0.715,0.32691702697138464,4.584446334586749,-20.91027345218207,2.9974671320259128
0.716,0.32738476152508783,4.592754342598405,-20.986211669377667,3.0071955703897784
0.717,0.327855024710586,4.601057578473583,-21.062241923201213,3.016959692170576
0.718,0.3283278009316655,4.60935607225182,-21.138364255940097,3.02675948582692
0.719,0.32880307478769555,4.617649853693106,-21.21457870932212,3.0365949403744863
0.72,0.3292808310706061,4.625938952281182,-21.29088532452177,3.046466045378089
0.721,0.329761054761937,4.63422339722676,-21.367284142166227,3.056372790943878
0.722,0.33024373102989957,4.642503217470721,-21.443775202341445,3.066315167711686
0.723,0.3307288452265465,4.6507784416872555,-21.520358544598054,3.0762931668474898
0.724,0.3312163828849503,4.65904909828697,-21.597034207957243,3.0863067800359945
0.725,0.33170632971644687,4.667315215419942,-21.67380223091654,3.0963559994733494
0.726,0.33219867160793626,4.675576820978729,-21.750662651455478,3.106440817859974
0.727,0.33269339461921715,4.683833942601351,-21.82761550704126,3.1165612283935036
0.728,0.3331904849803815,4.692086607674218,-21.904660834634292,3.1267172247618555
0.729,0.3336899290892506,4.7003348433350185,-21.98179867069364,3.136908801136393
0.73,0.33419171350885096,4.70857867647557,-22.05902905118245,3.147135952165223
0.731,0.3346958249649478,4.716818133744636,-22.136352011573265,3.1573986729665795
0.732,0.3352022503436104,4.725053241550696,-22.213767586853315,3.1676969591223347
0.733,0.33571097668882727,4.733284026064674,-22.291275811529644,3.1780308066715857
0.734,0.3362219912001564,4.741510513222647,-22.368876719634294,3.1884002121043817
0.735,0.3367352812304283,4.749732728728495,-22.4465703447293,3.198805172355515
0.736,0.33725083428347824,4.757950698056531,-22.524356719911726,3.20924568479844
0.737,0.33776863801191936,4.766164446454083,-22.602235877818533,3.219721747239264
0.738,0.33828868021496544,4.774373998944059,-22.680207850631504,3.2302333579108633
0.739,0.3388109488362714,4.782579380327449,-22.75827267008195,3.240780515467052
0.74,0.3393354319618289,4.790780615185819,-22.836430367455495,3.251363218976884
0.741,0.339862117817898,4.798977727883763,-22.914680973596735,3.26198146791902
0.742,0.34039099476896,4.807170742571314,-22.993024518913835,3.2726352621761876
0.743,0.340922051315712,4.815359683186333,-23.07146103338307,3.283324602029726
0.744,0.3414552760931061,4.823544573456863,-23.149990546553337,3.2940494881542324
0.745,0.3419906578684092,4.831725436903448,-23.22861308755055,3.304809921612264
0.746,0.3425281855392979,4.839902296841425,-23.30732868508205,3.3156059038491463
0.747,0.3430678481319943,4.848075176383181,-23.38613736744089,3.326437436687851
0.748,0.34360963479942663,4.856244098440389,-23.465039162510113,3.337304522323947
0.749,0.3441535348194104,4.864409085726203,-23.544034097766943,3.3482071633206516
0.75,0.3446995375928829,4.872570160757431,-23.623122200286947,3.359145362603927
0.751,0.3452476326421529,4.880727345856679,-23.702303496748165,3.3701191234576804
0.752,0.34579780960918327,4.88888066315446,-23.78157801343508,3.381128449519013
0.753,0.34635005825389636,4.897030134591287,-23.86094577624269,3.392173344773566
0.754,0.34690436845251793,4.905175781919733,-23.94040681068043,3.403253813550916
0.755,0.34746073019594353,4.913317626706452,-24.019961141876028,3.41436986052005
0.756,0.3480191335881257,4.921455690334198,-24.099608794579424,3.4255214906849143
0.757,0.34857956884449876,4.929589994003791,-24.179349793166484,3.4367087093800093
0.758,0.3491420262904298,4.937720558736087,-24.25918416164283,3.447931522266084
0.759,0.34970649635968176,4.945847405373891,-24.33911192364748,3.4591899353258624
0.76,0.35027296959291265,4.953970554583869,-24.419133102456563,3.470483954859859
0.761,0.35084143663618994,4.962090026858419,-24.499247720986848,3.481813587482233
0.762,0.3514118882395557,4.970205842517539,-24.579455801799394,3.4931788401167263
0.763,0.35198431525557694,4.978318021710643,-24.65975736710303,3.50457971999265
0.764,0.3525587086379464,4.986426584418375,-24.740152438757846,3.516016234640939
0.765,0.35313505944009166,4.994531550454393,-24.820641038278602,3.527488391890247
0.766,0.3537133588138167,5.0026329394671265,-24.901223186838155,3.5389961998631203
0.767,0.35429359800796933,5.01073077094152,-24.981898905270764,3.550539666972216
0.768,0.35487576836709883,5.018825064200747,-25.06266821407549,3.5621188019165806
0.769,0.35545986133018653,5.026915838407901,-25.143531133419337,3.573733613677976
0.77,0.3560458684293493,5.035003112567676,-25.224487683140573,3.585384111517269
0.771,0.3566337812885912,5.043086905528012,-25.305537882751903,3.597070304970868
0.772,0.35722359162256234,5.051167235981731,-25.386681751443593,3.6087922038472113
0.773,0.35781529123534644,5.059244122468142,-25.467919308086604,3.6205498182233056
0.774,0.35840887201925825,5.067317583374636,-25.54925057123564,3.6323431584413166
0.775,0.3590043259536712,5.075387636938256,-25.630675559132246,3.6441722351052097
0.776,0.35960164510384357,5.083454301247244,-25.71219428970771,3.656037059077437
0.777,0.3602008216197989,5.091517594242575,-25.793806780586124,3.6679376414756755
0.778,0.3608018477351802,5.099577533719472,-25.87551304908726,3.6798739936696023
0.779,0.36140471576615657,5.107634137328894,-25.95731311222946,3.6918461272777274
0.78,0.3620094181103247,5.115687422579011,-26.039206986732516,3.703854054164269
0.781,0.3626159472456463,5.123737406836666,-26.121194689020466,3.7158977864360603
0.782,0.3632242957293876,5.131784107328808,-26.20327623522442,3.727977336439529
0.783,0.3638344561970747,5.139827541143918,-26.285451641185315,3.7400927167576867
0.784,0.3644464213614836,5.147867725233405,-26.36772092245656,3.7522439402071757
0.785,0.3650601840116181,5.155904676413,-26.450084094306845,3.7644310198353703
0.786,0.36567573701172795,5.1639384113641205,-26.532541171722727,3.7766539689174943
0.787,0.36629307330033173,5.171968946635224,-26.61509216941127,3.7889128009537956
0.788,0.36691218588924807,5.179996298643144,-26.697737101802645,3.801207529666749
0.789,0.3675330678626562,5.188020483674408,-26.7804759830527,3.813538168998318
0.79,0.36815571237615724,5.1960415178865444,-26.863308827045508,3.8259047331072233
0.791,0.36878011265585986,5.204059417309366,-26.946235647395824,3.8383072363662807
0.792,0.3694062619974765,5.2120741978462455,-27.029256457451638,3.850745693359758
0.793,0.3700341537654271,5.220085875275371,-27.112371270296546,3.86322011888077
0.794,0.3706637813919699,5.228094465250989,-27.195580098752238,3.875730527928718
0.795,0.37129513837632555,5.236099983304628,-27.278882955380837,3.8882769357067493
0.796,0.3719282182838445,5.244102444846311,-27.362279852487262,3.9008593576192703
0.797,0.372563014745142,5.252101865165754,-27.445770802121608,3.9134778092694806
0.798,0.37319952145530244,5.260098259433555,-27.52935581608144,3.9261323064569424
0.799,0.3738377321730412,5.268091642702347,-27.613034905914034,3.9388228651751906
0.8,0.3744776407199174,5.2760820299079745,-27.696808082918697,3.9515495016093642
0.801,0.375119240979532,5.284069435870612,-27.780675358148912,3.9643122321338717
0.802,0.37576252689677475,5.292053875295913,-27.864636742414646,3.9771110733101116
0.803,0.3764074924770213,5.30003536277611,-27.948692246284452,3.9899460418841803
0.804,0.3770541317854087,5.30801391279112,-28.032841880087645,4.0028171547846485
0.805,0.37770243894608085,5.315989539709635,-28.11708565391644,4.015724429120348
0.806,0.37835240814144844,5.323962257790196,-28.20142357762805,4.028667882178201
0.807,0.37900403361148205,5.331932081182254,-28.285855660846746,4.041647531421063
0.808,0.37965730965298466,5.339899023927225,-28.370381912965982,4.054663394485603
0.809,0.3803122306188996,5.347863099959521,-28.455002343150337,4.067715489180226
0.81,0.3809687909176214,5.3558243231075835,-28.539716960337575,4.080803833482983
0.811,0.38162698501230863,5.363782707094896,-28.624525773240666,4.093928445539564
0.812,0.38228680742020965,5.37173826554098,-28.709428790349676,4.107089343661268
0.813,0.38294825271201133,5.379691011962393,-28.79442601993377,4.120286546323024
0.814,0.38361131551118344,5.387640959773704,-28.8795174700431,4.133520072161442
0.815,0.3842759904933284,5.395588122288464,-28.964703148510726,4.14678993997287
0.816,0.38494227238556067,5.4035325127201626,-29.04998306295451,4.160096168711502
0.817,0.38561015596586873,5.411474144183167,-29.13535722077892,4.1734387774874815
0.818,0.3862796360625159,5.419413029693668,-29.220825629176904,4.18681778556506
0.819,0.3869507075534185,5.427349182170595,-29.30638829513173,4.200233212360753
0.82,0.3876233653655542,5.435282614436532,-29.392045225418702,4.213685077441543
0.821,0.3882976044743707,5.443213339218627,-29.47779642660706,4.227173400523084
0.822,0.38897341990321693,5.451141369149474,-29.5636419050616,4.240698201467946
0.823,0.38965080672274327,5.459066716768006,-29.64958166694453,4.254259500283874
0.824,0.3903297600503695,5.46698939452036,-29.73561571821711,4.267857317122076
0.825,0.3910102750496944,5.474909414760743,-29.821744064641386,4.28149167227552
0.826,0.3916923469299798,5.482826789752289,-29.907966711781867,4.295162586177267
0.827,0.3923759709455811,5.490741531667892,-29.994283665007174,4.308870079398819
0.828,0.3930611423954314,5.498653652591052,-30.080694929491717,4.322614172648499
0.829,0.39374785662250816,5.5065631645166935,-30.167200510217278,4.336394886769812
0.83,0.3944361090133157,5.514470079351979,-30.25380041197466,4.350212242739893
0.831,0.395125894997372,5.522374408917118,-30.340494639365218,4.364066261667909
0.832,0.39581721004670223,5.530276164946169,-30.427283196802552,4.377956964793531
0.833,0.3965100496753464,5.538175359087814,-30.514166088513896,4.3918843734853885
0.834,0.3972044094388708,5.546072002906156,-30.601143318541823,4.405848509239574
0.835,0.3979002849338661,5.553966107881476,-30.688214890745662,4.41984939367814
0.836,0.3985976717974927,5.561857685410998,-30.775380808803007,4.433887048547634
0.837,0.39929656570699684,5.5697467468096535,-30.86264107621131,4.447961495717642
0.838,0.399996962379251,5.577633303310808,-30.949995696289204,4.46207275717935
0.839,0.40069885757028983,5.585517366067018,-31.037444672178104,4.476220855044139
0.84,0.40140224707486405,5.593398946150748,-31.124988006843544,4.490405811542169
0.841,0.4021071267259917,5.601278054555095,-31.212625703076686,4.504627649021
0.842,0.4028134923945203,5.609154702194505,-31.30035776349566,4.51888638994424
0.843,0.40352133998869577,5.617028899905475,-31.388184190547033,4.533182056890178
0.844,0.40423066545372427,5.624900658447245,-31.476104986507096,4.547514672550458
0.845,0.40494146477136495,5.632769988502507,-31.564120153483355,4.561884259728776
0.846,0.405653733959496,5.640636900678069,-31.652229693415805,4.576290841339569
0.847,0.40636746907172444,5.648501405505536,-31.740433608078266,4.590734440406726
0.848,0.40708266619696265,5.656363513441984,-31.82873189907972,4.605215080062326
0.849,0.4077993214590269,5.6642232348706125,-31.91712456786566,4.619732783545397
0.85,0.4085174310162769,5.672080580101405,-32.00561161571936,4.634287574200666
0.851,0.4092369910611743,5.679935559371773,-32.094193043763134,4.648879475477339
0.852,0.4099579978199389,5.687788182847193,-32.182868852959636,4.663508510927897
0.853,0.4106804475521552,5.695638460621841,-32.27163904411309,4.678174704206897
0.854,0.411404336550397,5.703486402719224,-32.3605036178706,4.69287807906981
0.855,0.41212966113985705,5.711332019092791,-32.44946257472329,4.707618659371836
0.856,0.4128564176779912,5.719175319626556,-32.538515915007615,4.722396469066773
0.857,0.4135846025541467,5.727016314135689,-32.62766363890646,4.73721153220587
0.858,0.4143142121892273,5.734855012367132,-32.71690574645043,4.7520638729367
0.859,0.4150452430353254,5.7426914240001805,-32.80624223751897,4.766953515502071
0.86,0.4157776915753689,5.750525558647085,-32.895673111841624,4.781880484238917
0.861,0.4165115543228172,5.758357425853609,-32.985198368998994,4.7968448035772
0.862,0.4172468278212686,5.766187035099631,-33.07481800842417,4.811846498038886
0.863,0.41798350864418926,5.774014395799691,-33.16453202940356,4.826885592236833
0.864,0.4187215933945417,5.781839517303567,-33.254340431078276,4.841962110873781
0.865,0.41946107870448274,5.789662408896826,-33.344243212445065,4.8570760787413185
0.866,0.42020196123502923,5.797483079801373,-33.43424037235746,4.872227520718844
0.867,0.4209442376757469,5.805301539176009,-33.52433190952692,4.887416461772577
0.868,0.4216879047444573,5.813117796116952,-33.61451782252384,4.902642926954553
0.869,0.4224329591869042,5.820931859658386,-33.704798109778636,4.9179069414016405
0.87,0.4231793977764602,5.828743738772984,-33.79517276958282,4.933208530334566
0.871,0.4239272173138422,5.836553442372429,-33.88564180008999,4.948547719056958
0.872,0.4246764146267873,5.844360979307935,-33.97620519931695,4.963924532954388
0.873,0.42542698656978056,5.852166358370759,-34.06686296514463,4.979338997493444
0.874,0.4261789300237668,5.859969588292707,-34.1576150953192,4.994791138220788
0.875,0.42693224189585227,5.867770677746637,-34.24846158745301,5.010280980762253
0.876,0.4276869191190449,5.875569635346949,-34.33940243902554,5.02580855082191
0.877,0.42844295865195836,5.88336646965009,-34.430437647384515,5.041373874181215
0.878,0.42920035747853913,5.891161189155028,-34.52156720974678,5.056976976698078
0.879,0.429959112607815,5.898953802303741,-34.612791123199266,5.072617884306016
0.88,0.43071922107360394,5.906744317481686,-34.70410938469994,5.088296623013264
0.881,0.4314806799342617,5.914532743018281,-34.795521991078814,5.104013218901948
0.882,0.43224348627243053,5.922319087187365,-34.88702893903884,5.119767698127219
0.883,0.4330076371947608,5.93010335820766,-34.97863022515678,5.135560086916412
0.884,0.433773129831675,5.937885564243234,-35.07032584588423,5.151390411568234
0.885,0.4345399613371165,5.945665713403948,-35.162115797548424,5.167258698451938
0.886,0.43530812888828335,5.953443813745906,-35.254000076353186,5.183164974006514
0.887,0.43607762968540503,5.961219873271903,-35.345978678379836,5.1991092647398895
0.888,0.43684846095149055,5.968993899931854,-35.43805159958799,5.215091597228147
0.889,0.4376206199320956,5.976765901623245,-35.53021883581657,5.2311119981147325
0.89,0.4383941038950697,5.98453588619155,-35.62248038278451,5.247170494109685
0.891,0.439168910130358,5.992303861430661,-35.71483623609171,5.263267111988878
0.892,0.4399450359497309,6.000069835083312,-35.80728639121987,5.2794018785932595
0.893,0.44072247868658837,6.007833814841495,-35.89983084353327,5.295574820828106
0.894,0.44150123569572053,6.01559580834688,-35.99246958827971,5.3117859656622795
0.895,0.442281304353086,6.0233558231912125,-36.085202620591225,5.32803534012751
0.896,0.4430626820555952,6.031113866916726,-36.17802993548493,5.344322971317653
0.897,0.4438453662209072,6.0388699470165506,-36.2709515278639,5.360648886388005
0.898,0.44462935428719547,6.046624070935092,-36.36396739251782,5.377013112554553
0.899,0.44541464371293904,6.054376246068448,-36.457077524123946,5.393415677093325
0.9,0.4462012319767346,6.062126479764776,-36.550281917247716,5.409856607339662
0.901,0.4469891165770701,6.069874779324698,-36.6435805663437,5.4263359306875545
0.902,0.447778295032123,6.077621152001669,-36.736973465756215,5.44285367458896
0.903,0.4485687648795765,6.0853656050023615,-36.83046060972016,5.459409866553128
0.904,0.4493605236763957,6.093108145487044,-36.924041992361836,5.476004534145958
0.905,0.45015356899865805,6.10084878056994,-37.0177176076995,5.492637704989326
0.906,0.4509478984413323,6.108587517319611,-37.11148744964432,5.509309406760447
0.907,0.45174350961810633,6.116324362759306,-37.20535151200094,5.52601966719123
0.908,0.45254040016119657,6.124059323867332,-37.29930978846834,5.542768514067658
0.909,0.45333856772115017,6.131792407577402,-37.3933622726404,5.559555975229141
0.91,0.45413800996667225,6.139523620779,-37.4875089580068,5.576382078567922
0.911,0.4549387245844343,6.147252970317722,-37.581749837953545,5.593246852028435
0.912,0.4557407092788955,6.154980462995625,-37.67608490576381,5.610150323606736
0.913,0.4565439617721288,6.162706105571567,-37.770514154618475,5.627092521349858
0.914,0.4573484798036408,6.170429904761554,-37.86503757759698,5.644073473355264
0.915,0.45815426113020724,6.178151867239076,-37.95965516767791,5.661093207770232
0.916,0.45896130352567144,6.18587199963543,-38.05436691773965,5.678151752791276
0.917,0.4597696047808211,6.193590308540062,-38.14917282056108,5.6952491366635885
0.918,0.4605791627031768,6.201306800500894,-38.24407286882227,5.712385387680451
0.919,0.4613899751168513,6.209021482024637,-38.33906705510509,5.729560534182689
0.92,0.4622020398623751,6.2167343595771225,-38.43415537189383,5.746774604558106
0.921,0.4630153547965342,6.224445439583618,-38.529337811575935,5.764027627240941
0.922,0.46382991779221666,6.232154728429138,-38.62461436644253,5.7813196307113195
0.923,0.4646457267382489,6.239862232458765,-38.719985028689166,5.798650643494715
0.924,0.4654627795392398,6.247567957977944,-38.8154497904163,5.816020694161405
0.925,0.466281074115423,6.255271911252804,-38.911008643630076,5.833429811325973
0.926,0.46710060840250656,6.262974098510453,-39.00666158024283,5.85087802364676
0.927,0.4679213803515281,6.270674525939275,-39.10240859207367,5.868365359825353
0.928,0.4687433879286954,6.278373199689237,-39.1982496708492,5.885891848606084
0.929,0.4695666291152316,6.286070125872179,-39.29418480820402,5.9034575187755145
0.93,0.47039110190725564,6.2937653105621,-39.39021399568133,5.921062399161939
0.931,0.47121680431561375,6.301458759795463,-39.48633722473356,5.938706518634893
0.932,0.4720437343657429,6.309150479571462,-39.582554486722856,5.956389906104648
0.933,0.4728718900975304,6.3168404758523256,-39.678865772921824,5.974112590521754
0.934,0.47370126956518277,6.324528754563578,-39.77527107451385,5.991874600876531
0.935,0.47453187083706827,6.332215321594336,-39.87177038259392,6.009675966198611
0.936,0.4753636919955984,6.339900182797572,-39.968363688169,6.027516715556458
0.937,0.4761967311370874,6.3475833439903955,-40.065050982158645,6.045396878056914
0.938,0.4770309863716162,6.355264810954322,-40.16183225539561,6.063316482844724
0.939,0.4778664558228977,6.362944589435543,-40.25870749862631,6.081275559102097
0.94,0.47870313762815725,6.370622685145183,-40.35567670251138,6.099274136048238
0.941,0.47954102993799513,6.378299103759574,-40.4527398576262,6.117312242938914
0.942,0.48038013091625786,6.385973850920517,-40.5498969544615,6.1353899090660065
0.943,0.4812204387399211,6.393646932235528,-40.647147983423736,6.153507163757064
0.944,0.48206195159895426,6.4013183532781115,-40.744492934835804,6.171664036374897
0.945,0.48290466769620183,6.408988119588002,-40.84193179893737,6.189860556317118
0.946,0.48374858524726766,6.416656236671419,-40.93946456588549,6.208096753015732
0.947,0.4845937024803867,6.424322710001323,-41.03709122575509,6.226372655936715
0.948,0.4854400176362962,6.43198754501765,-41.13481176853946,6.244688294579604
0.949,0.48628752896814526,6.43965074712757,-41.232626184150725,6.263043698477067
0.95,0.48713623474135315,6.4473123217057235,-41.33053446242047,6.281438897194521
0.951,0.48798613323350537,6.454972274094458,-41.428536593099984,6.2998739203296985
0.952,0.48883722273423913,6.462630609604074,-41.52663256586099,6.31834879751227
0.953,0.48968950154512225,6.470287333513057,-41.62482237029599,6.3368635584034525
0.954,0.49054296797955493,6.477942451068314,-41.723105995918765,6.355418232695589
0.955,0.4913976203626463,6.485595967485404,-41.82148343216486,6.374012850111795
0.956,0.492253457031117,6.493247887948767,-41.919954668392045,6.392647440405545
0.957,0.49311047633318145,6.500898217611958,-42.01851969388079,6.411322033360323
0.958,0.49396867662844773,6.508546961597861,-42.117178497834686,6.4300366587892075
0.959,0.4948280562878118,6.5161941249989255,-42.215931069380936,6.4487913465345335
0.96,0.49568861369334094,6.523839712877382,-42.314777397570815,6.467586126467509
0.961,0.4965503472381908,6.531483730265463,-42.41371747138008,6.48642102848785
0.962,0.4974132553264936,6.539126182165622,-42.51275127970945,6.5052960825234205
0.963,0.49827733637324395,6.546767073550745,-42.611878811384976,6.524211318529866
0.964,0.4991425888042244,6.554406409364373,-42.711100055158596,6.5431667664902715
0.965,0.5000090110558818,6.562044194520908,-42.81041499970847,6.562162456414808
0.966,0.5008766015752538,6.569680433905824,-42.90982363363944,6.581198418340377
0.967,0.5017453588198463,6.577315132375876,-43.009325945483425,6.600274682330259
0.968,0.5026152812575543,6.584948294759307,-43.1089219236999,6.619391278473797
0.969,0.5034863673665689,6.592579925856058,-43.20861155667629,6.638548236886044
0.97,0.5043586156352711,6.600210030437961,-43.30839483272834,6.65774558770742
0.971,0.5052320245621499,6.607838613248949,-43.408271740100616,6.6769833611034
0.972,0.5061065926557012,6.615465679005247,-43.508242266966796,6.696261587264164
0.973,0.5069823184343512,6.6230912323955815,-43.608306401430156,6.715580296404286
0.974,0.5078592004263549,6.630715278081369,-43.708464131523996,6.7349395187624195
0.975,0.5087372371697008,6.638337820696905,-43.80871544521188,6.754339284600947
0.976,0.5096164272120453,6.645958864849574,-43.90906033038827,6.77377962420571
0.977,0.5104967691106037,6.653578415120021,-44.00949877487868,6.793260567885647
0.978,0.51137826143208,6.661196476062352,-44.1100307664402,6.812782145972524
0.979,0.5122609027525684,6.668813052204322,-44.210656292761854,6.832344388820601
0.98,0.5131446916574808,6.67642814804752,-44.31137534146499,6.851947326806348
0.981,0.5140296267414565,6.684041768067546,-44.41218790010356,6.871590990328124
0.982,0.514915706608277,6.6916539167142055,-44.513093956164674,6.891275409805894
