>TARSPH  spherical target
2097152 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
-64.5 -64.5 -64.5 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
1038892  44  53  64 3 3 3
1055276  44  53  65 3 3 3
1071660  44  53  66 3 3 3
1088044  44  53  67 3 3 3
1104428  44  53  68 3 3 3
1120812  44  53  69 3 3 3
940716  44  54  58 3 3 3
957100  44  54  59 3 3 3
973484  44  54  60 3 3 3
989868  44  54  61 3 3 3
1006252  44  54  62 3 3 3
1022636  44  54  63 3 3 3
1039020  44  54  64 3 3 3
1055404  44  54  65 3 3 3
1071788  44  54  66 3 3 3
1088172  44  54  67 3 3 3
1104556  44  54  68 3 3 3
1120940  44  54  69 3 3 3
1137324  44  54  70 3 3 3
1153708  44  54  71 3 3 3
924460  44  55  57 3 3 3
940844  44  55  58 3 3 3
957228  44  55  59 3 3 3
973612  44  55  60 3 3 3
989996  44  55  61 3 3 3
1006380  44  55  62 3 3 3
1022764  44  55  63 3 3 3
1039148  44  55  64 3 3 3
1055532  44  55  65 3 3 3
1071916  44  55  66 3 3 3
1088300  44  55  67 3 3 3
1104684  44  55  68 3 3 3
1121068  44  55  69 3 3 3
1137452  44  55  70 3 3 3
1153836  44  55  71 3 3 3
1170220  44  55  72 3 3 3
908204  44  56  56 3 3 3
924588  44  56  57 3 3 3
940972  44  56  58 3 3 3
957356  44  56  59 3 3 3
973740  44  56  60 3 3 3
990124  44  56  61 3 3 3
1006508  44  56  62 3 3 3
1022892  44  56  63 3 3 3
1039276  44  56  64 3 3 3
1055660  44  56  65 3 3 3
1072044  44  56  66 3 3 3
1088428  44  56  67 3 3 3
1104812  44  56  68 3 3 3
1121196  44  56  69 3 3 3
1137580  44  56  70 3 3 3
1153964  44  56  71 3 3 3
1170348  44  56  72 3 3 3
1186732  44  56  73 3 3 3
891948  44  57  55 3 3 3
908332  44  57  56 3 3 3
924716  44  57  57 3 3 3
941100  44  57  58 3 3 3
957484  44  57  59 3 3 3
973868  44  57  60 3 3 3
990252  44  57  61 3 3 3
1006636  44  57  62 3 3 3
1023020  44  57  63 3 3 3
1039404  44  57  64 3 3 3
1055788  44  57  65 3 3 3
1072172  44  57  66 3 3 3
1088556  44  57  67 3 3 3
1104940  44  57  68 3 3 3
1121324  44  57  69 3 3 3
1137708  44  57  70 3 3 3
1154092  44  57  71 3 3 3
1170476  44  57  72 3 3 3
1186860  44  57  73 3 3 3
1203244  44  57  74 3 3 3
875692  44  58  54 3 3 3
892076  44  58  55 3 3 3
908460  44  58  56 3 3 3
924844  44  58  57 3 3 3
941228  44  58  58 3 3 3
957612  44  58  59 3 3 3
973996  44  58  60 3 3 3
990380  44  58  61 3 3 3
1006764  44  58  62 3 3 3
1023148  44  58  63 3 3 3
1039532  44  58  64 3 3 3
1055916  44  58  65 3 3 3
1072300  44  58  66 3 3 3
1088684  44  58  67 3 3 3
1105068  44  58  68 3 3 3
1121452  44  58  69 3 3 3
1137836  44  58  70 3 3 3
1154220  44  58  71 3 3 3
1170604  44  58  72 3 3 3
1186988  44  58  73 3 3 3
1203372  44  58  74 3 3 3
1219756  44  58  75 3 3 3
875820  44  59  54 3 3 3
892204  44  59  55 3 3 3
908588  44  59  56 3 3 3
924972  44  59  57 3 3 3
941356  44  59  58 3 3 3
957740  44  59  59 3 3 3
974124  44  59  60 3 3 3
990508  44  59  61 3 3 3
1006892  44  59  62 3 3 3
1023276  44  59  63 3 3 3
1039660  44  59  64 3 3 3
1056044  44  59  65 3 3 3
1072428  44  59  66 3 3 3
1088812  44  59  67 3 3 3
1105196  44  59  68 3 3 3
1121580  44  59  69 3 3 3
