>TARGSPHER  spherical target with explicit spacing
28639 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = (d_x,d_y,d_z)/d
-40.5 -40.5 -40.5 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 1,1,1
    JA   IX   IY   IZ ICOMP(x,y,z)
   717  26  33  42 1 1 1
   718  26  33  43 1 1 1
   719  26  33  44 1 1 1
   720  26  33  45 1 1 1
   721  26  33  46 2 2 2
   722  26  33  47 2 2 2
   723  26  33  48 2 2 2
   724  26  33  49 2 2 2
   725  26  34  32 2 2 2
   726  26  34  33 2 2 2
   727  26  34  34 2 2 2
   728  26  34  35 2 2 2
   729  26  34  36 1 1 1
   730  26  34  37 1 1 1
   731  26  34  38 1 1 1
   732  26  34  39 1 1 1
   733  26  34  40 1 1 1
   734  26  34  41 1 1 1
   735  26  34  42 1 1 1
   736  26  34  43 1 1 1
   737  26  34  44 1 1 1
   738  26  34  45 1 1 1
   739  26  34  46 1 1 1
   740  26  34  47 2 2 2
   741  26  34  48 2 2 2
   742  26  34  49 2 2 2
   743  26  34  50 2 2 2
   744  26  35  31 2 2 2
   745  26  35  32 2 2 2
   746  26  35  33 2 2 2
   747  26  35  34 2 2 2
   748  26  35  35 1 1 1
   749  26  35  36 1 1 1
   750  26  35  37 1 1 1
   751  26  35  38 1 1 1
   752  26  35  39 1 1 1
   753  26  35  40 1 1 1
   754  26  35  41 1 1 1
   755  26  35  42 1 1 1
   756  26  35  43 1 1 1
   757  26  35  44 1 1 1
   758  26  35  45 1 1 1
   759  26  35  46 1 1 1
   760  26  35  47 1 1 1
   761  26  35  48 2 2 2
   762  26  35  49 2 2 2
   763  26  35  50 2 2 2
   764  26  35  51 2 2 2
   765  26  36  31 2 2 2
   766  26  36  32 2 2 2
   767  26  36  33 2 2 2
   768  26  36  34 1 1 1
   769  26  36  35 1 1 1
   770  26  36  36 1 1 1
   771  26  36  37 1 1 1
   772  26  36  38 1 1 1
   773  26  36  39 1 1 1
   774  26  36  40 1 1 1
   775  26  36  41 1 1 1
   776  26  36  42 1 1 1
   777  26  36  43 1 1 1
   778  26  36  44 1 1 1
   779  26  36  45 1 1 1
   780  26  36  46 1 1 1
   781  26  36  47 1 1 1
   782  26  36  48 1 1 1
   783  26  36  49 2 2 2
   784  26  36  50 2 2 2
   785  26  36  51 2 2 2
   786  26  37  31 2 2 2
   787  26  37  32 2 2 2
   788  26  37  33 1 1 1
   789  26  37  34 1 1 1
   790  26  37  35 1 1 1
   791  26  37  36 1 1 1
   792  26  37  37 1 1 1
   793  26  37  38 1 1 1
   794  26  37  39 1 1 1
   795  26  37  40 1 1 1
   796  26  37  41 1 1 1
   797  26  37  42 1 1 1
   798  26  37  43 1 1 1
   799  26  37  44 1 1 1
   800  26  37  45 1 1 1
   801  26  37  46 1 1 1
   802  26  37  47 1 1 1
   803  26  37  48 1 1 1
   804  26  37  49 1 1 1
   805  26  37  50 2 2 2
   806  26  37  51 2 2 2
   807  26  38  30 2 2 2
   808  26  38  31 2 2 2
   809  26  38  32 2 2 2
   810  26  38  33 1 1 1
   811  26  38  34 1 1 1
   812  26  38  35 1 1 1
   813  26  38  36 1 1 1
   814  26  38  37 1 1 1
   815  26  38  38 1 1 1
   816  26  38  39 1 1 1
   817  26  38  40 1 1 1
   818  26  38  41 1 1 1
   819  26  38  42 1 1 1
   820  26  38  43 1 1 1
   821  26  38  44 1 1 1
   822  26  38  45 1 1 1
   823  26  38  46 1 1 1
   824  26  38  47 1 1 1
   825  26  38  48 1 1 1
   826  26  38  49 1 1 1
   827  26  38  50 2 2 2
   828  26  38  51 2 2 2
   829  26  38  52 2 2 2
   830  26  39  30 2 2 2
   831  26  39  31 2 2 2
   832  26  39  32 2 2 2
   833  26  39  33 1 1 1
   834  26  39  34 1 1 1
   835  26  39  35 1 1 1
   836  26  39  36 1 1 1
   837  26  39  37 1 1 1
   838  26  39  38 1 1 1
   839  26  39  39 1 1 1
   840  26  39  40 1 1 1
   841  26  39  41 1 1 1
   842  26  39  42 1 1 1
   843  26  39  43 1 1 1
   844  26  39  44 1 1 1
   845  26  39  45 1 1 1
   846  26  39  46 1 1 1
   847  26  39  47 1 1 1
   848  26  39  48 1 1 1
   849  26  39  49 1 1 1
   850  26  39  50 2 2 2
   851  26  39  51 2 2 2
   852  26  39  52 2 2 2
   853  26  40  30 2 2 2
   854  26  40  31 2 2 2
   855  26  40  32 2 2 2
   856  26  40  33 1 1 1
   857  26  40  34 1 1 1
   858  26  40  35 1 1 1
   859  26  40  36 1 1 1
   860  26  40  37 1 1 1
   861  26  40  38 1 1 1
   862  26  40  39 1 1 1
   863  26  40  40 1 1 1
   864  26  40  41 1 1 1
   865  26  40  42 1 1 1
   866  26  40  43 1 1 1
   867  26  40  44 1 1 1
   868  26  40  45 1 1 1
   869  26  40  46 1 1 1
   870  26  40  47 1 1 1
   871  26  40  48 1 1 1
   872  26  40  49 1 1 1
   873  26  40  50 2 2 2
   874  26  40  51 2 2 2
   875  26  40  52 2 2 2
   876  26  41  30 2 2 2
   877  26  41  31 2 2 2
   878  26  41  32 1 1 1
   879  26  41  33 1 1 1
   880  26  41  34 1 1 1
   881  26  41  35 1 1 1
   882  26  41  36 1 1 1
